Frame,Time,Density
403,26.934,0.367123
404,27.001,0.367484
405,27.068,0.370102
406,27.135,0.374161
407,27.202,0.375462
408,27.269,0.377343
409,27.336,0.37819
410,27.403,0.379585
411,27.47,0.382187
412,27.537,0.384711
413,27.604,0.390009
414,27.671,0.393112
415,27.738,0.395338
416,27.805,0.40084
417,27.872,0.404367
418,27.939,0.405511
419,28.006,0.407549
420,28.073,0.408866
421,28.14,0.409242
422,28.207,0.410433
423,28.274,0.412267
424,28.341,0.411922
425,28.408,0.413255
426,28.475,0.414556
427,28.542,0.418098
428,28.609,0.419744
429,28.676,0.420136
430,28.743,0.421845
431,28.81,0.422158
432,28.877,0.421986
433,28.944,0.423365
434,29.011,0.428773
435,29.078,0.429024
436,29.145,0.429149
437,29.212,0.429369
438,29.279,0.429729
439,29.346,0.429322
440,29.413,0.428491
441,29.48,0.429212
442,29.547,0.429337
443,29.614,0.429055
444,29.681,0.429165
445,29.748,0.429196
446,29.815,0.428648
447,29.882,0.428789
448,29.949,0.428977
449,30.016,0.429384
450,30.083,0.428381
451,30.15,0.428585
452,30.217,0.428115
453,30.284,0.427535
454,30.351,0.426751
455,30.418,0.427895
456,30.485,0.427456
457,30.552,0.429039
458,30.619,0.428303
459,30.686,0.429525
460,30.753,0.426845
461,30.82,0.426876
462,30.887,0.426328
463,30.954,0.427441
464,31.021,0.427378
465,31.088,0.427676
466,31.155,0.424666
467,31.222,0.42302
468,31.289,0.422989
469,31.356,0.423318
470,31.423,0.421986
471,31.49,0.422832
472,31.557,0.422848
473,31.624,0.422769
474,31.691,0.423475
475,31.758,0.426218
476,31.825,0.427848
477,31.892,0.432629
478,31.959,0.441987
479,32.026,0.445765
480,32.093,0.47282
481,32.16,0.474387
482,32.227,0.481159
483,32.294,0.488322
484,32.361,0.491238
485,32.428,0.492664
486,32.495,0.494498
487,32.562,0.495862
488,32.629,0.496661
489,32.696,0.498056
490,32.763,0.498903
491,32.83,0.498385
492,32.897,0.497273
493,32.964,0.497539
494,33.031,0.497273
495,33.098,0.496457
496,33.165,0.497853
497,33.232,0.497398
498,33.299,0.497037
499,33.366,0.496019
500,33.433,0.496332
501,33.5,0.496081
502,33.567,0.496019
503,33.634,0.503307
504,33.701,0.503746
505,33.768,0.504013
506,33.835,0.503997
507,33.902,0.503527
508,33.969,0.501991
509,34.036,0.501489
510,34.103,0.500047
511,34.17,0.499702
512,34.237,0.499843
513,34.304,0.498887
514,34.371,0.499154
515,34.438,0.498636
516,34.505,0.498652
517,34.572,0.498715
518,34.639,0.497931
519,34.706,0.498558
520,34.773,0.498135
521,34.84,0.498072
522,34.907,0.497335
523,34.974,0.496896
524,35.041,0.491818
525,35.108,0.491802
526,35.175,0.489733
527,35.242,0.489263
528,35.309,0.48909
529,35.376,0.488604
530,35.443,0.488448
531,35.51,0.488165
532,35.577,0.487147
533,35.644,0.487319
534,35.711,0.48746
535,35.778,0.487664
536,35.845,0.487946
