667,44.4,0.614879,0.0954865
670,44.6,0.609666,0.121128
673,44.8,0.609975,0.132079
676,45,0.608652,0.136385
679,45.2,0.61173,0.114764
682,45.4,0.611364,0.113833
685,45.6,0.609939,0.114258
688,45.8,0.606834,0.11495
691,46,0.604633,0.113629
694,46.2,0.607813,0.169393
697,46.4,0.606112,0.189713
700,46.6,0.60578,0.204986
703,46.8,0.608371,0.161924
706,47,0.613311,0.13905
709,47.2,0.618668,0.123944
712,47.4,0.62621,0.105488
715,47.6,0.632246,0.100113
718,47.8,0.636472,0.0855798
721,48,0.655212,0.119552
724,48.2,0.655193,0.11935
727,48.4,0.656219,0.14438
730,48.6,0.656703,0.0810446
733,48.8,0.660585,0.0530543
736,49,0.663246,0.00765276
739,49.2,0.668638,0.00938777
742,49.4,0.671424,0.0102006
745,49.6,0.684062,0.0100706
748,49.8,0.687898,0.0123596
751,50,0.691335,0.0127212
754,50.2,0.692049,0.0127511
757,50.4,0.693559,0.00999645
760,50.6,0.693743,0.00890004
763,50.8,0.695081,0.0116066
766,51,0.695448,0.0123727
769,51.2,0.703614,0.0249053
772,51.4,0.704363,0.0223912
775,51.6,0.703743,0.021633
778,51.8,0.704278,0.0128656
781,52,0.702861,0.0145356
784,52.2,0.704001,0.0175543
787,52.4,0.702147,0.0176076
790,52.6,0.702889,0.0170054
793,52.8,0.701187,0.0186962
796,53,0.697859,0.0225434
799,53.2,0.69599,0.0277393
802,53.4,0.691066,0.0342228
805,53.6,0.689525,0.035859
808,53.8,0.687886,0.0400716
811,54,0.690083,0.0406881
814,54.2,0.701191,0.038403
817,54.4,0.702494,0.0295862
820,54.6,0.711527,0.038135
823,54.8,0.71436,0.0363623
826,55,0.717029,0.0447473
829,55.2,0.718398,0.0313446
832,55.4,0.719409,0.0296083
835,55.6,0.72006,0.0197809
838,55.8,0.719932,0.0192307
841,56,0.719803,0.0222091
844,56.2,0.72063,0.0509876
847,56.4,0.720821,0.0554032
850,56.6,0.720443,0.0527408
853,56.8,0.720131,0.0306136
856,57,0.719951,0.0295406
859,57.2,0.71958,0.0297826
862,57.4,0.719019,0.0334581
865,57.6,0.718636,0.0330328
868,57.8,0.718418,0.036984
871,58,0.718031,0.0702691
874,58.2,0.71786,0.082474
877,58.4,0.717403,0.0887442
880,58.6,0.719093,0.059647
883,58.8,0.719791,0.0551938
886,59,0.720271,0.0478545
889,59.2,0.720533,0.0383015
892,59.4,0.720521,0.0260355
895,59.6,0.72095,0.0216525
898,59.8,0.721715,0.0216512
901,60,0.722058,0.0226097
904,60.2,0.722401,0.0775278
907,60.4,0.722339,0.0822789
910,60.6,0.721875,0.0807936
913,60.8,0.721703,0.0244787
916,61,0.721703,0.0185648
919,61.2,0.719916,0.0135939
922,61.4,0.72001,0.0154447
925,61.6,0.719998,0.00927201
928,61.8,0.719701,0.00858659
931,62,0.719417,0.00669031
934,62.2,0.719545,0.0133143
937,62.4,0.719366,0.0186338
940,62.6,0.718863,0.0212441
943,62.8,0.718149,0.0225057
946,63,0.717696,0.0266663
949,63.2,0.717329,0.0293885
952,63.4,0.717758,0.0321327
955,63.6,0.718605,0.0361581
958,63.8,0.718207,0.0382196
961,64,0.71768,0.0363389
964,64.2,0.717513,0.0236112
967,64.4,0.717189,0.0222794
970,64.6,0.717029,0.0187222
973,64.8,0.716127,0.0197432
976,65,0.715882,0.0177468
979,65.2,0.713014,0.0443467
982,65.4,0.714465,0.0498522
985,65.6,0.715386,0.0560574
988,65.8,0.715632,0.034068
991,66,0.715171,0.0363324
994,66.2,0.715257,0.0279682
997,66.4,0.714684,0.0219152
1000,66.6,0.716209,0.0190409
1003,66.8,0.71633,0.018652
1006,67,0.71532,0.0558857
1009,67.2,0.715304,0.0606394
1012,67.4,0.71365,0.068352
1015,67.6,0.713142,0.0363246
1018,67.8,0.713014,0.0331537
1021,68,0.713088,0.0298398
1024,68.2,0.712881,0.030905
1027,68.4,0.713349,0.0324475
1030,68.6,0.712737,0.0337117
1033,68.8,0.712748,0.0327987
1036,69,0.714044,0.0578418
1039,69.2,0.714056,0.0680919
1042,69.4,0.714048,0.069927
1045,69.6,0.714313,0.0446003
1048,69.8,0.714602,0.0368891
1051,70,0.714957,0.0365054
1054,70.2,0.715164,0.0372909
1057,70.4,0.715445,0.0330731
1060,70.6,0.714933,0.0623016
1063,70.8,0.714559,0.0630572
1066,71,0.714473,0.0609099
1069,71.2,0.714137,0.0290737
1072,71.4,0.714251,0.0245567
1075,71.6,0.714282,0.0283272
1078,71.8,0.71445,0.0281529
1081,72,0.714988,0.0312262
1084,72.2,0.71507,0.0296083
1087,72.4,0.712128,0.0542977
1090,72.6,0.712592,0.0538177
1093,72.8,0.712807,0.0563825
1096,73,0.712912,0.0323421
1099,73.2,0.713665,0.0292818
1102,73.4,0.713267,0.0271865
1105,73.6,0.713029,0.026124
1108,73.8,0.712702,0.0282752
1111,74,0.713966,0.0540896
1114,74.2,0.715156,0.0583126
1117,74.4,0.713946,0.0595157
1120,74.6,0.714574,0.0357302
1123,74.8,0.714422,0.0351593
1126,75,0.713197,0.0333761
1129,75.2,0.710837,0.034215
1132,75.4,0.710224,0.0348679
1135,75.6,0.709284,0.0467229
1138,75.8,0.708019,0.0434688
1141,76,0.708293,0.0434402
1144,76.2,0.706974,0.0314005
1147,76.4,0.706658,0.0299152
1150,76.6,0.70809,0.027712
1153,76.8,0.709518,0.0287694
1156,77,0.709553,0.0318778
1159,77.2,0.705058,0.0338274
1162,77.4,0.696271,0.0578652
1165,77.6,0.70059,0.0572708
1168,77.8,0.703603,0.0595079
1171,78,0.707091,0.036322
1174,78.2,0.709315,0.0364846
1177,78.4,0.709721,0.0340056
1180,78.6,0.710411,0.033341
1183,78.8,0.710431,0.0339926
1186,79,0.712869,0.0488767
1189,79.2,0.713139,0.0553746
1192,79.4,0.713384,0.0597992
1195,79.6,0.713814,0.0437576
1198,79.8,0.714512,0.0347249
1201,80,0.71475,0.0288981
1204,80.2,0.714949,0.0283402
1207,80.4,0.714493,0.027236
1210,80.6,0.716291,0.0677732
1213,80.8,0.71516,0.0638142
1216,81,0.713669,0.0723488
1219,81.2,0.713131,0.0303496
1222,81.4,0.712928,0.0359864
1225,81.6,0.711999,0.0339614
1228,81.8,0.711293,0.0411056
1231,82,0.710926,0.0407584
1234,82.2,0.710544,0.040692
1237,82.4,0.709092,0.0497208
1240,82.6,0.708558,0.0505155
1243,82.8,0.70855,0.0531089
1246,83,0.710267,0.0404644
1249,83.2,0.711847,0.0408819
1252,83.4,0.712288,0.0397088
1255,83.6,0.712682,0.0406725
1258,83.8,0.712171,0.04019
1261,84,0.711586,0.0695394
1264,84.2,0.711874,0.0678383
1267,84.4,0.711886,0.0670605
1270,84.6,0.711976,0.0345701
1273,84.8,0.712343,0.0335738
1276,85,0.710661,0.0368526
1279,85.2,0.71084,0.0396671
1282,85.4,0.711242,0.0439487
1285,85.6,0.708687,0.0613001
1288,85.8,0.708187,0.0618672
1291,86,0.707551,0.0597758
1294,86.2,0.70798,0.037754
1297,86.4,0.70706,0.0392262
1300,86.6,0.706517,0.0387333
1303,86.8,0.706353,0.0396997
1306,87,0.706545,0.0346026
1309,87.2,0.706178,0.032177
1312,87.4,0.705116,0.0426989
1315,87.6,0.705358,0.0431801
1318,87.8,0.705955,0.0464979
1321,88,0.706771,0.0365639
1324,88.2,0.707044,0.0350227
1327,88.4,0.706018,0.0301272
1330,88.6,0.705573,0.024969
1333,88.8,0.705873,0.0252265
1336,89,0.704235,0.0489535
1339,89.2,0.704843,0.0588901
1342,89.4,0.705901,0.0679176
1345,89.6,0.706061,0.0487155
1348,89.8,0.706369,0.0457332
1351,90,0.705475,0.0394734
1354,90.2,0.705253,0.0402043
1357,90.4,0.705288,0.0383809
1360,90.6,0.705987,0.0555176
1363,90.8,0.706381,0.0558272
1366,91,0.705916,0.0584635
1369,91.2,0.705132,0.0447824
1372,91.4,0.705339,0.0466657
1375,91.6,0.704539,0.0467645
1378,91.8,0.703068,0.0459699
1381,92,0.705038,0.0467086
1384,92.2,0.704617,0.0476399
1387,92.4,0.702299,0.0583399
1390,92.6,0.701406,0.0576909
1393,92.8,0.702412,0.0557101
1396,93,0.703645,0.0427808
1399,93.2,0.704746,0.0364534
1402,93.4,0.704711,0.031818
1405,93.6,0.70592,0.0276977
1408,93.8,0.70633,0.029036
1411,94,0.709307,0.0320014
1414,94.2,0.709662,0.0434298
1417,94.4,0.710692,0.052296
1420,94.6,0.711141,0.0715125
1423,94.8,0.712553,0.0528761
1426,95,0.713806,0.0632965
1429,95.2,0.713915,0.0463367
1432,95.4,0.714079,0.0610608
1435,95.6,0.71404,0.0932339
1438,95.8,0.711071,0.147509
1441,96,0.709619,0.210098
1444,96.2,0.709467,0.240776
1447,96.4,0.713201,0.277465
1450,96.6,0.713716,0.308415
1453,96.8,0.714485,0.328604
1456,97,0.715722,0.34037
1459,97.2,0.714274,0.344045
1462,97.4,0.713685,0.354273
1465,97.6,0.714972,0.355647
1468,97.8,0.713607,0.361677
1471,98,0.715511,0.370295
1474,98.2,0.720919,0.420279
1477,98.4,0.728098,0.458267
1480,98.6,0.731793,0.481354
1483,98.8,0.735886,0.431413
1486,99,0.736842,0.352996
1489,99.2,0.734513,0.213484
1492,99.4,0.735847,0.177674
1495,99.6,0.742426,0.166747
1498,99.8,0.746999,0.287958
1501,100,0.746499,0.334168
1504,100.2,0.74289,0.440532
1507,100.4,0.737252,0.531694
1510,100.6,0.742234,0.603284
1513,100.8,0.74335,0.640345
1516,101,0.739644,0.57848
1519,101.2,0.741411,0.5445
1522,101.4,0.742433,0.562677
1525,101.6,0.740724,0.610454
1528,101.8,0.741634,0.609806
1531,102,0.745016,0.595863
1534,102.2,0.745645,0.605889
1537,102.4,0.747627,0.659014
1540,102.6,0.755715,0.654183
1543,102.8,0.758759,0.640599
1546,103,0.761201,0.642291
1549,103.2,0.759461,0.650188
1552,103.4,0.758166,0.652679
1555,103.6,0.758279,0.64616
1558,103.8,0.76227,0.666876
1561,104,0.761743,0.687602
1564,104.2,0.759574,0.707196
1567,104.4,0.754923,0.694941
1570,104.6,0.754619,0.686912
1573,104.8,0.762852,0.683956
1576,105,0.765669,0.676519
1579,105.2,0.769016,0.615751
1582,105.4,0.767873,0.614401
1585,105.6,0.781885,0.614865
1588,105.8,0.787136,0.650698
1591,106,0.787382,0.635149
1594,106.2,0.784628,0.626014
1597,106.4,0.775283,0.661362
1600,106.6,0.760382,0.669975
1603,106.8,0.745598,0.669099
1606,107,0.741314,0.647468
1609,107.2,0.743354,0.661296
1612,107.4,0.747666,0.6808
1615,107.6,0.739772,0.694016
1618,107.8,0.736975,0.68249
1621,108,0.727123,0.66808
1624,108.2,0.730459,0.661762
1627,108.4,0.728925,0.660417
1630,108.6,0.725656,0.668779
1633,108.8,0.726327,0.672945
1636,109,0.709354,0.68578
1639,109.2,0.714684,0.686946
1642,109.4,0.709151,0.683322
1645,109.6,0.706517,0.660996
1648,109.8,0.703431,0.633579
1651,110,0.692814,0.609501
1654,110.2,0.692498,0.594137
1657,110.4,0.685194,0.589148
1660,110.6,0.6794,0.609047
1663,110.8,0.696934,0.624199
1666,111,0.707953,0.62727
1669,111.2,0.716186,0.619733
1672,111.4,0.718129,0.622355
1675,111.6,0.718308,0.619551
1678,111.8,0.714528,0.610973
1681,112,0.714496,0.586669
1684,112.2,0.718496,0.576544
1687,112.4,0.710837,0.56932
1690,112.6,0.709159,0.551788
1693,112.8,0.72578,0.573348
1696,113,0.732246,0.594391
1699,113.2,0.729156,0.636004
1702,113.4,0.725437,0.661592
1705,113.6,0.71882,0.671337
1708,113.8,0.726615,0.669858
1711,114,0.725987,0.600442
1714,114.2,0.730747,0.583131
1717,114.4,0.725382,0.570115
1720,114.6,0.729206,0.523136
1723,114.8,0.730993,0.469827
1726,115,0.739815,0.421607
1729,115.2,0.749242,0.458446
1732,115.4,0.737408,0.503633
1735,115.6,0.68167,0.549819
1738,115.8,0.660035,0.598532
1741,116,0.633799,0.59748
1744,116.2,0.608067,0.588234
1747,116.4,0.549789,0.578116
1750,116.6,0.536492,0.570872
1753,116.8,0.507927,0.569022
1756,117,0.485448,0.578522
1759,117.2,0.48068,0.580076
1762,117.4,0.46359,0.578438
1765,117.6,0.447078,0.573304
1768,117.8,0.461265,0.560637
1771,118,0.469306,0.563776
1774,118.2,0.47725,0.568595
1777,118.4,0.503162,0.583438
1780,118.6,0.500076,0.567224
1783,118.8,0.480957,0.550655
1786,119,0.458584,0.533751
1789,119.2,0.438123,0.497061
1792,119.4,0.406354,0.460348
1795,119.6,0.39303,0.419159
1798,119.8,0.387669,0.426714
1801,120,0.390408,0.437427
1804,120.2,0.401356,0.463781
1807,120.4,0.40573,0.479408
1810,120.6,0.410604,0.484246
1813,120.8,0.41147,0.475279
1816,121,0.40836,0.472761
1819,121.2,0.397985,0.475444
1822,121.4,0.388168,0.486685
1825,121.6,0.385609,0.461734
1828,121.8,0.376447,0.466372
1831,122,0.362475,0.448026
1834,122.2,0.364539,0.482232
1837,122.4,0.349962,0.481312
1840,122.6,0.352599,0.500544
1843,122.8,0.345767,0.503465
1846,123,0.332716,0.472982
1849,123.2,0.321876,0.4517
1852,123.4,0.317124,0.414937
1855,123.6,0.310081,0.393345
1858,123.8,0.291434,0.358172
1861,124,0.298762,0.331189
1864,124.2,0.30664,0.317354
1867,124.4,0.290416,0.306386
1870,124.6,0.269042,0.291436
1873,124.8,0.27539,0.283864
1876,125,0.297794,0.287624
1879,125.2,0.329949,0.299553
1882,125.4,0.327772,0.313465
1885,125.6,0.323527,0.336105
1888,125.8,0.337105,0.363961
1891,126,0.35718,0.400601
1894,126.2,0.38056,0.419047
1897,126.4,0.388855,0.431574
1900,126.6,0.406304,0.4594
1903,126.8,0.453079,0.490199
1906,127,0.504594,0.529526
1909,127.2,0.540487,0.53702
1912,127.4,0.567199,0.52066
1915,127.6,0.57734,0.513514
1918,127.8,0.579377,0.502368
1921,128,0.559961,0.502755
1924,128.2,0.514189,0.459683
1927,128.4,0.475709,0.450543
1930,128.6,0.444912,0.438476
1933,128.8,0.386713,0.448
1936,129,0.367414,0.42411
1939,129.2,0.348764,0.408058
1942,129.4,0.336863,0.383876
1945,129.6,0.32906,0.372329
1948,129.8,0.31984,0.36467
1951,130,0.298161,0.367314
1954,130.2,0.283646,0.343336
1957,130.4,0.272706,0.298909
1960,130.6,0.260555,0.242088
1963,130.8,0.247906,0.184229
1966,131,0.241729,0.134365
1969,131.2,0.233387,0.104146
1972,131.4,0.214721,0.0830332
1975,131.6,0.193581,0.0736546
1978,131.8,0.170892,0.0542911
1981,132,0.155819,0.0379282
1984,132.2,0.14944,0.0316944
1987,132.4,0.144621,0.0333904
1990,132.6,0.143013,0.0403942
1993,132.8,0.142046,0.0372688
1996,133,0.141897,0.0331069
1999,133.2,0.141394,0.0363155
2002,133.4,0.165831,0.0458736
2005,133.6,0.198641,0.0610218
2008,133.8,0.231947,0.0855031
2011,134,0.264769,0.120658
2014,134.2,0.323238,0.148793
2017,134.4,0.388582,0.186738
2020,134.6,0.411751,0.201254
2023,134.8,0.422539,0.24965
2026,135,0.474905,0.281244
2029,135.2,0.53046,0.318116
2032,135.4,0.557885,0.332457
2035,135.6,0.532914,0.339719
2038,135.8,0.493107,0.345974
2041,136,0.445556,0.334439
2044,136.2,0.401427,0.296022
2047,136.4,0.364371,0.281915
2050,136.6,0.339633,0.258139
2053,136.8,0.325076,0.261293
2056,137,0.305114,0.248254
2059,137.2,0.282878,0.222556
2062,137.4,0.250676,0.213092
2065,137.6,0.229637,0.198985
2068,137.8,0.225217,0.192921
2071,138,0.216882,0.160395
2074,138.2,0.213398,0.123535
2077,138.4,0.199664,0.0887949
2080,138.6,0.185609,0.0693118
2083,138.8,0.163076,0.0438135
2086,139,0.147114,0.0454145
2089,139.2,0.144242,0.0383691
2092,139.4,0.143501,0.0438239
2095,139.6,0.144024,0.0413124
2098,139.8,0.150399,0.0356106
2101,140,0.163744,0.0368136
2104,140.2,0.183444,0.0392393
2107,140.4,0.205864,0.0554331
2110,140.6,0.238553,0.0778737
2113,140.8,0.274212,0.098422
2116,141,0.342037,0.128437
2119,141.2,0.408407,0.152712
2122,141.4,0.472233,0.181081
2125,141.6,0.539102,0.205022
2128,141.8,0.629187,0.232854
2131,142,0.672778,0.256683
2134,142.2,0.692837,0.285645
2137,142.4,0.732211,0.299385
2140,142.6,0.737997,0.313394
2143,142.8,0.729983,0.307395
2146,143,0.722039,0.303456
2149,143.2,0.716034,0.296136
2152,143.4,0.65492,0.299935
2155,143.6,0.565104,0.30822
2158,143.8,0.461815,0.320574
2161,144,0.43181,0.324531
2164,144.2,0.445841,0.316086
2167,144.4,0.435318,0.317642
2170,144.6,0.426999,0.320399
2173,144.8,0.413893,0.317859
2176,145,0.368132,0.28406
2179,145.2,0.305344,0.262766
2182,145.4,0.264676,0.248866
2185,145.6,0.240761,0.241635
2188,145.8,0.230137,0.213607
2191,146,0.217643,0.172655
2194,146.2,0.196078,0.135654
2197,146.4,0.179878,0.102838
2200,146.6,0.17207,0.0981176
2203,146.8,0.159089,0.0860909
2206,147,0.15171,0.075794
2209,147.2,0.150423,0.0559403
2212,147.4,0.147169,0.0510696
2215,147.6,0.141925,0.0488403
2218,147.8,0.138351,0.0394148
2221,148,0.1372,0.0343516
2224,148.2,0.13821,0.0283415
2227,148.4,0.137664,0.0271956
2230,148.6,0.137426,0.0229882
2233,148.8,0.139228,0.0222169
2236,149,0.139607,0.0244917
2239,149.2,0.141195,0.023896
2242,149.4,0.142139,0.0247492
2245,149.6,0.143435,0.0255816
2248,149.8,0.140504,0.0343477
2251,150,0.141199,0.0366536
2254,150.2,0.142416,0.0437276
2257,150.4,0.143372,0.043344
2260,150.6,0.143626,0.0487389
2263,150.8,0.144078,0.0503906
2266,151,0.146646,0.0633564
2269,151.2,0.165187,0.0686667
2272,151.4,0.183093,0.0842129
2275,151.6,0.201205,0.102073
2278,151.8,0.212454,0.121986
2281,152,0.219895,0.136155
2284,152.2,0.217834,0.142505
2287,152.4,0.213667,0.158139
2290,152.6,0.217881,0.164645
2293,152.8,0.212594,0.173956
2296,153,0.201946,0.177192
2299,153.2,0.198415,0.183454
2302,153.4,0.215969,0.184798
2305,153.6,0.217702,0.175032
2308,153.8,0.22103,0.178868
2311,154,0.229981,0.18312
2314,154.2,0.227796,0.191662
2317,154.4,0.211123,0.182797
2320,154.6,0.203183,0.177884
2323,154.8,0.200659,0.170764
2326,155,0.19147,0.156331
2329,155.2,0.184774,0.145244
2332,155.4,0.177552,0.130217
2335,155.6,0.167485,0.122495
2338,155.8,0.158515,0.10281
2341,156,0.15308,0.097639
2344,156.2,0.149592,0.0958377
2347,156.4,0.147165,0.0925302
2350,156.6,0.155183,0.0850049
2353,156.8,0.161769,0.0803085
2356,157,0.156763,0.0734972
2359,157.2,0.151679,0.0651135
2362,157.4,0.145885,0.0523754
2365,157.6,0.145448,0.0457228
2368,157.8,0.144285,0.0446029
2371,158,0.142709,0.0493658
2374,158.2,0.139591,0.0508133
2377,158.4,0.137691,0.0511658
2380,158.6,0.13551,0.0547984
2383,158.8,0.138795,0.0565243
2386,159,0.163104,0.0753544
2389,159.2,0.191177,0.0860168
2392,159.4,0.225427,0.106929
2395,159.6,0.264469,0.116973
2398,159.8,0.275035,0.12858
2401,160,0.254636,0.13163
2404,160.2,0.233258,0.138335
2407,160.4,0.228627,0.133809
2410,160.6,0.207424,0.135251
2413,160.8,0.198618,0.121099
2416,161,0.191805,0.125395
2419,161.2,0.187974,0.131578
2422,161.4,0.181754,0.12677
2425,161.6,0.163529,0.110098
2428,161.8,0.150774,0.0760984
2431,162,0.142007,0.0539322
2434,162.2,0.149533,0.0366536
2437,162.4,0.164079,0.03685
2440,162.6,0.164458,0.0491681
2443,162.8,0.162554,0.0660408
2446,163,0.165062,0.0801641
2449,163.2,0.162678,0.0985403
2452,163.4,0.156541,0.109564
2455,163.6,0.140344,0.11247
2458,163.8,0.152619,0.10065
2461,164,0.161527,0.0944564
2464,164.2,0.167645,0.0888898
2467,164.4,0.158531,0.0851987
2470,164.6,0.155682,0.0715554
2473,164.8,0.147758,0.0627269
2476,165,0.14702,0.0542482
2479,165.2,0.157021,0.0563747
2482,165.4,0.151285,0.0525574
2485,165.6,0.141195,0.0465434
2488,165.8,0.13773,0.0378463
2491,166,0.140578,0.0375146
2494,166.2,0.143419,0.0456772
2497,166.4,0.141889,0.0488065
2500,166.6,0.139958,0.0539712
2503,166.8,0.141265,0.0464316
2506,167,0.141328,0.0444144
2509,167.2,0.152186,0.0458567
