frame,time,Qdensity
529,35.376,0.516312
530,35.443,0.516528
531,35.51,0.516571
532,35.577,0.516152
533,35.644,0.516277
534,35.711,0.516747
535,35.778,0.517443
536,35.845,0.517447
537,35.912,0.518199
538,35.979,0.518394
539,36.046,0.51879
540,36.113,0.519635
541,36.18,0.519999
542,36.247,0.520872
543,36.314,0.523271
544,36.381,0.524797
545,36.448,0.525603
546,36.515,0.52695
547,36.582,0.530394
548,36.649,0.531732
549,36.716,0.543039
550,36.783,0.547415
551,36.85,0.550659
552,36.917,0.556498
553,36.984,0.558224
554,37.051,0.56258
555,37.118,0.564666
556,37.185,0.565793
557,37.252,0.567652
558,37.319,0.56896
559,37.386,0.569648
560,37.453,0.573226
561,37.52,0.580544
562,37.587,0.582431
563,37.654,0.585245
564,37.721,0.587064
565,37.788,0.5889
566,37.855,0.589863
567,37.922,0.589777
568,37.989,0.590211
569,38.056,0.590763
570,38.123,0.590904
571,38.19,0.590951
572,38.257,0.598821
573,38.324,0.59841
574,38.391,0.597952
575,38.458,0.597561
576,38.525,0.597005
577,38.592,0.596947
578,38.659,0.596806
579,38.726,0.596739
580,38.793,0.596919
581,38.86,0.597248
582,38.927,0.598633
583,38.994,0.599056
584,39.061,0.601025
585,39.128,0.601846
586,39.195,0.602054
587,39.262,0.603208
588,39.329,0.603655
589,39.396,0.606891
590,39.463,0.607631
591,39.53,0.60812
592,39.597,0.608617
593,39.664,0.607486
594,39.731,0.608253
595,39.798,0.617752
596,39.865,0.618186
597,39.932,0.617544
598,39.999,0.618112
599,40.066,0.618116
600,40.133,0.617689
601,40.2,0.617071
602,40.267,0.616347
603,40.334,0.616969
604,40.401,0.621309
605,40.468,0.622088
606,40.535,0.621744
607,40.602,0.621814
608,40.669,0.621458
609,40.736,0.621
610,40.803,0.620178
611,40.87,0.618816
612,40.937,0.617568
613,41.004,0.615552
614,41.071,0.615623
615,41.138,0.615239
616,41.205,0.614683
617,41.272,0.6141
618,41.339,0.610054
619,41.406,0.60895
620,41.473,0.60956
621,41.54,0.608856
622,41.607,0.608711
623,41.674,0.608198
624,41.741,0.607686
625,41.808,0.608355
626,41.875,0.610151
627,41.942,0.610825
628,42.009,0.611095
629,42.076,0.610464
630,42.143,0.610414
631,42.21,0.609936
632,42.277,0.60976
633,42.344,0.60758
634,42.411,0.606531
635,42.478,0.606351
636,42.545,0.605788
637,42.612,0.604054
638,42.679,0.603686
639,42.746,0.603858
640,42.813,0.603627
641,42.88,0.607279
642,42.947,0.606637
643,43.014,0.606926
644,43.081,0.605377
645,43.148,0.604848
