frame,time,Qdensity
966,64.655,0.715522
967,64.722,0.715669
968,64.789,0.71601
969,64.856,0.716049
970,64.923,0.716097
971,64.99,0.716172
972,65.057,0.716251
973,65.124,0.716465
974,65.191,0.71635
975,65.258,0.71658
976,65.325,0.716778
977,65.392,0.716992
978,65.459,0.71635
979,65.526,0.716216
980,65.593,0.716164
981,65.66,0.716097
982,65.727,0.716073
983,65.794,0.715871
984,65.861,0.716069
985,65.928,0.715788
986,65.995,0.715756
987,66.062,0.715618
988,66.129,0.715772
989,66.196,0.715709
990,66.263,0.715788
991,66.33,0.715724
992,66.397,0.715927
993,66.464,0.715946
994,66.531,0.716109
995,66.598,0.71599
996,66.665,0.715677
997,66.732,0.71603
998,66.799,0.71637
999,66.866,0.716382
1000,66.933,0.716422
1001,67,0.714199
1002,67.067,0.713482
1003,67.134,0.713343
1004,67.201,0.585774
1005,67.268,0.713371
1006,67.335,0.7137
1007,67.402,0.713609
1008,67.469,0.713807
1009,67.536,0.713819
1010,67.603,0.714156
1011,67.67,0.714191
1012,67.737,0.714445
1013,67.804,0.714877
1014,67.871,0.714889
1015,67.938,0.714702
1016,68.005,0.714599
1017,68.072,0.714381
1018,68.139,0.714453
1019,68.206,0.714421
1020,68.273,0.714401
1021,68.34,0.714049
1022,68.407,0.713993
1023,68.474,0.714072
1024,68.541,0.715855
1025,68.608,0.71555
1026,68.675,0.715772
1027,68.742,0.716382
1028,68.809,0.716711
1029,68.876,0.715665
1030,68.943,0.715582
1031,69.01,0.715566
1032,69.077,0.715978
1033,69.144,0.716133
1034,69.211,0.716192
1035,69.278,0.716386
1036,69.345,0.716224
1037,69.412,0.715142
1038,69.479,0.714738
1039,69.546,0.714928
1040,69.613,0.713228
1041,69.68,0.71246
1042,69.747,0.712281
1043,69.814,0.711755
1044,69.881,0.711751
1045,69.948,0.711164
1046,70.015,0.711236
1047,70.082,0.710411
1048,70.149,0.710257
1049,70.216,0.709758
1050,70.283,0.709076
1051,70.35,0.709052
1052,70.417,0.708835
1053,70.484,0.709671
1054,70.551,0.708478
1055,70.618,0.70805
1056,70.685,0.586107
1057,70.752,0.707804
1058,70.819,0.70801
1059,70.886,0.708648
1060,70.953,0.709096
1061,71.02,0.709484
1062,71.087,0.710011
1063,71.154,0.710724
1064,71.221,0.710899
1065,71.288,0.711144
1066,71.355,0.710586
1067,71.422,0.710792
1068,71.489,0.708086
1069,71.556,0.706473
1070,71.623,0.697091
1071,71.69,0.697749
1072,71.757,0.69704
1073,71.824,0.697242
1074,71.891,0.700962
1075,71.958,0.701885
1076,72.025,0.703379
1077,72.092,0.703541
1078,72.159,0.704829
1079,72.226,0.706659
1080,72.293,0.708232
1081,72.36,0.708347
1082,72.427,0.709524
1083,72.494,0.710407
1084,72.561,0.710475
1085,72.628,0.710752
1086,72.695,0.710796
1087,72.762,0.711358
1088,72.829,0.711513
1089,72.896,0.711438
1090,72.963,0.7116
1091,73.03,0.711446
1092,73.097,0.711834
1093,73.164,0.713688
1094,73.231,0.714112
1095,73.298,0.714401
1096,73.365,0.714362
1097,73.432,0.714417
1098,73.499,0.714385
1099,73.566,0.714801
1100,73.633,0.714643
1101,73.7,0.715415
1102,73.767,0.715186
1103,73.834,0.715419
1104,73.901,0.715796
1105,73.968,0.716034
1106,74.035,0.715974
1107,74.102,0.715911
1108,74.169,0.716331
1109,74.236,0.716715
1110,74.303,0.716806
1111,74.37,0.716311
1112,74.437,0.716037
1113,74.504,0.715641
1114,74.571,0.71595
1115,74.638,0.715847
1116,74.705,0.716988
1117,74.772,0.717103
1118,74.839,0.716501
1119,74.906,0.716073
1120,74.973,0.715455
1121,75.04,0.714496
1122,75.107,0.714742
1123,75.174,0.714322
1124,75.241,0.714318
1125,75.308,0.714025
1126,75.375,0.713969
1127,75.442,0.714128
1128,75.509,0.713672
1129,75.576,0.713482
1130,75.643,0.713157
1131,75.71,0.713149
1132,75.777,0.712804
1133,75.844,0.71246
1134,75.911,0.712456
1135,75.978,0.712135
1136,76.045,0.711687
1137,76.112,0.711608
1138,76.179,0.711632
1139,76.246,0.710368
1140,76.313,0.710201
1141,76.38,0.710431
1142,76.447,0.710491
1143,76.514,0.710289
1144,76.581,0.709896
1145,76.648,0.709429
1146,76.715,0.709484
1147,76.782,0.710221
1148,76.849,0.711029
1149,76.916,0.711477
1150,76.983,0.71206
1151,77.05,0.712745
1152,77.117,0.713074
1153,77.184,0.712844
1154,77.251,0.712622
1155,77.318,0.713272
1156,77.385,0.714013
1157,77.452,0.713585
1158,77.519,0.712939
1159,77.586,0.713395
1160,77.653,0.713121
1161,77.72,0.712943
1162,77.787,0.712606
1163,77.854,0.712388
1164,77.921,0.712971
1165,77.988,0.713347
1166,78.055,0.713173
1167,78.122,0.713795
1168,78.189,0.713343
1169,78.256,0.712848
1170,78.323,0.71311
1171,78.39,0.713066
1172,78.457,0.713637
1173,78.524,0.71307
1174,78.591,0.712991
1175,78.658,0.712064
1176,78.725,0.71181
1177,78.792,0.711434
1178,78.859,0.711109
1179,78.926,0.711267
1180,78.993,0.711303
1181,79.06,0.711136
1182,79.127,0.711881
1183,79.194,0.711806
1184,79.261,0.71158
1185,79.328,0.709548
1186,79.395,0.709837
1187,79.462,0.709504
1188,79.529,0.709108
1189,79.596,0.708945
1190,79.663,0.708799
1191,79.73,0.708407
1192,79.797,0.709005
1193,79.864,0.709199
1194,79.931,0.708454
1195,79.998,0.708161
1196,80.065,0.707987
1197,80.132,0.707923
1198,80.199,0.707135
1199,80.266,0.707686
1200,80.333,0.70746
1201,80.4,0.707353
1202,80.467,0.707626
1203,80.534,0.707733
1204,80.601,0.707789
1205,80.668,0.707527
1206,80.735,0.707575
1207,80.802,0.707052
1208,80.869,0.70639
1209,80.936,0.706406
1210,81.003,0.706315
1211,81.07,0.706814
1212,81.137,0.706758
1213,81.204,0.706636
1214,81.271,0.706513
1215,81.338,0.707107
1216,81.405,0.707159
1217,81.472,0.707452
1218,81.539,0.707761
1219,81.606,0.708403
1220,81.673,0.708898
1221,81.74,0.708407
1222,81.807,0.708133
1223,81.874,0.707721
1224,81.941,0.707111
1225,82.008,0.707044
1226,82.075,0.706735
1227,82.142,0.706707
1228,82.209,0.707174
1229,82.276,0.707115
1230,82.343,0.707365
1231,82.41,0.704876
1232,82.477,0.705574
1233,82.544,0.705423
1234,82.611,0.705974
1235,82.678,0.706564
1236,82.745,0.707115
1237,82.812,0.707285
1238,82.879,0.707127
1239,82.946,0.586067
1240,83.013,0.707234
1241,83.08,0.708189
1242,83.147,0.707701
1243,83.214,0.707519
1244,83.281,0.62963
1245,83.348,0.706584
1246,83.415,0.706584
1247,83.482,0.706239
1248,83.549,0.706541
