time,Qdensity
0,0.17882
1.6,0.194338
3.2,0.205602
4.8,0.201103
6.4,0.282944
8,0.271266
9.6,0.257547
11.2,0.237964
12.8,0.240324
14.4,0.237894
16,0.233633
17.6,0.235506
19.2,0.253501
20.8,0.241323
22.4,0.23615
24,0.249408
25.6,0.251039
27.2,0.285984
28.8,0.382194
30.4,0.430959
32,0.446625
33.6,0.447175
35.2,0.516155
36.8,0.520674
38.4,0.515824
40,0.564721
41.6,0.596939
43.2,0.617505
44.8,0.609975
46.4,0.606112
48,0.655212
49.6,0.684062
51.2,0.703614
52.8,0.701187
54.4,0.702494
56,0.719803
57.6,0.718636
59.2,0.720533
60.8,0.721703
62.4,0.719366
64,0.71768
65.6,0.715386
67.2,0.715304
68.8,0.712748
70.4,0.715445
72,0.714988
73.6,0.713029
75.2,0.710837
76.8,0.709518
78.4,0.709721
80,0.71475
81.6,0.711999
83.2,0.711847
84.8,0.712343
86.4,0.70706
88,0.706771
89.6,0.706061
91.2,0.705132
92.8,0.702412
94.4,0.710692
96,0.709619
97.6,0.714972
99.2,0.734513
100.8,0.74335
102.4,0.747627
104,0.761743
105.6,0.781885
107.2,0.743354
108.8,0.726327
110.4,0.685194
112,0.714496
113.6,0.71882
115.2,0.749242
116.8,0.507927
118.4,0.503162
120,0.390408
121.6,0.385609
123.2,0.321876
124.8,0.27539
126.4,0.388855
128,0.559961
129.6,0.32906
131.2,0.233387
132.8,0.142046
134.4,0.388582
136,0.445556
137.6,0.229637
139.2,0.144242
140.8,0.274212
142.4,0.732211
144,0.43181
145.6,0.240761
147.2,0.150423
148.8,0.139228
150.4,0.143372
152,0.219895
153.6,0.217702
155.2,0.184774
156.8,0.161769
158.4,0.137691
160,0.254636
161.6,0.163529
163.2,0.162678
164.8,0.147758
166.4,0.141889
168,0.193483
169.6,0.165261
171.2,0.137504
172.8,0.125229
174.4,0.123785
176,0.184618
177.6,0.306347
179.2,0.240375
180.8,0.179608
182.4,0.198154
184,0.194993
185.6,0.200288
187.2,0.185758
188.8,0.184599
190.4,0.192223
192,0.189991
193.6,0.196382
195.2,0.196051
196.8,0.252537
198.4,0.522558
200,0.744427
201.6,0.794452
203.2,0.806618
204.8,0.793727
206.4,0.80027
208,0.787203
209.6,0.785591
211.2,0.782497
212.8,0.769532
214.4,0.765985
216,0.760784
217.6,0.759535
219.2,0.769754
220.8,0.76886
222.4,0.768361
224,0.769477
225.6,0.769649
227.2,0.769204
228.8,0.773082
230.4,0.785209
232,0.784503
233.6,0.784557
235.2,0.787788
236.8,0.785162
238.4,0.784421
240,0.784237
241.6,0.787944
243.2,0.789696
244.8,0.784273
246.4,0.784163
248,0.783566
249.6,0.782638
251.2,0.778194
252.8,0.776129
254.4,0.775283
256,0.783001
257.6,0.780008
259.2,0.782244
260.8,0.782919
262.4,0.783043
264,0.785365
265.6,0.782275
267.2,0.785307
268.8,0.783344
270.4,0.787589
272,0.786395
273.6,0.785186
275.2,0.783461
276.8,0.787218
278.4,0.78318
280,0.79748
281.6,0.803653
283.2,0.81775
284.8,0.777378
286.4,0.787546
288,0.756921
289.6,0.672107
291.2,0.682896
292.8,0.695643
294.4,0.600965
296,0.579205
297.6,0.55737
299.2,0.566462
300.8,0.718582
302.4,0.775084
304,0.725648
305.6,0.584621
307.2,0.599693
308.8,0.585846
310.4,0.650397
312,0.551412
313.6,0.476903
315.2,0.626405
316.8,0.39582
318.4,0.237605
320,0.143466
321.6,0.133618
323.2,0.135331
324.8,0.131015
326.4,0.131877
328,0.164813
329.6,0.256435
331.2,0.203409
332.8,0.182219
334.4,0.172171
336,0.139392
337.6,0.345018
339.2,0.356314
340.8,0.164618
342.4,0.118057
344,0.119037
345.6,0.119115
347.2,0.118748
348.8,0.119438
350.4,0.126922
352,0.180443
353.6,0.370899
355.2,0.336411
356.8,0.338857
358.4,0.290385
360,0.31801
361.6,0.337406
363.2,0.392199
364.8,0.415001
366.4,0.49164
368,0.645333
369.6,0.684753
371.2,0.657881
372.8,0.686306
374.4,0.693364
376,0.689927
377.6,0.696439
379.2,0.693766
380.8,0.684464
