time,Qdensity
265,0.785104
265.333,0.784202
265.667,0.78318
266,0.785978
266.333,0.788541
266.667,0.787339
267,0.785513
267.333,0.785775
267.667,0.785708
268,0.784963
268.333,0.784585
268.667,0.782251
269,0.784811
269.333,0.786618
269.667,0.788288
270,0.787507
270.333,0.787574
270.667,0.786848
271,0.787062
271.333,0.790894
271.667,0.78924
272,0.786395
272.333,0.78574
272.667,0.78595
273,0.786192
273.333,0.785818
273.667,0.785131
274,0.78478
274.333,0.784089
274.667,0.785053
275,0.784713
275.333,0.782887
275.667,0.782872
276,0.784226
276.333,0.785724
276.667,0.787058
277,0.787702
277.333,0.787796
277.667,0.786563
278,0.784936
278.333,0.784448
278.667,0.779583
279,0.779505
279.333,0.7859
279.667,0.789934
280,0.79748
280.333,0.792779
280.667,0.794004
281,0.795486
281.333,0.798963
281.667,0.804718
282,0.810941
282.333,0.823802
282.667,0.827598
283,0.823244
283.333,0.813298
283.667,0.787051
284,0.774194
284.333,0.770901
284.667,0.772969
285,0.78581
285.333,0.804293
285.667,0.812881
286,0.811062
286.333,0.792123
286.667,0.781904
287,0.773773
287.333,0.771514
287.667,0.769551
288,0.756921
288.333,0.741489
288.667,0.725632
289,0.717793
289.333,0.707891
289.667,0.673332
290,0.671658
290.333,0.679076
290.667,0.683524
291,0.686704
291.333,0.686138
291.667,0.70592
292,0.700196
292.333,0.713661
292.667,0.710587
293,0.675627
293.333,0.641716
293.667,0.600126
294,0.540444
294.333,0.583274
294.667,0.634053
295,0.645547
295.333,0.62749
295.667,0.607489
296,0.579205
296.333,0.575752
296.667,0.560562
297,0.54698
297.333,0.543062
297.667,0.55652
298,0.570972
298.333,0.580442
298.667,0.577789
299,0.568155
299.333,0.571838
299.667,0.578241
300,0.619003
300.333,0.662536
300.667,0.697644
301,0.750459
301.333,0.766098
301.667,0.767417
302,0.770468
302.333,0.774085
302.667,0.775084
303,0.768572
303.333,0.764853
303.667,0.750717
304,0.725648
304.333,0.68446
304.667,0.651864
305,0.631649
305.333,0.612238
305.667,0.582553
306,0.584582
306.333,0.615027
306.667,0.607212
307,0.60015
307.333,0.604879
307.667,0.621742
308,0.635001
308.333,0.616604
308.667,0.598062
309,0.583793
309.333,0.618594
309.667,0.621485
310,0.621126
310.333,0.642605
310.667,0.658279
311,0.650752
311.333,0.645278
311.667,0.618695
312,0.551412
312.333,0.515024
312.667,0.494793
313,0.478433
313.333,0.475054
313.667,0.477699
314,0.524548
314.333,0.570937
314.667,0.622964
315,0.623354
315.333,0.619944
315.667,0.626358
316,0.619394
316.333,0.529925
316.667,0.445782
317,0.343098
317.333,0.28232
317.667,0.258815
318,0.243906
318.333,0.24066
318.667,0.217511
319,0.202333
319.333,0.184856
319.667,0.159198
320,0.143466
320.333,0.136934
320.667,0.13624
321,0.133696
321.333,0.133286
321.667,0.133731
322,0.134776
322.333,0.136485
322.667,0.135416
323,0.136009
323.333,0.135054
323.667,0.133746
324,0.132576
324.333,0.13217
324.667,0.131222
325,0.131238
325.333,0.131429
325.667,0.130563
326,0.131128
326.333,0.131667
326.667,0.1356
327,0.139915
327.333,0.133345
327.667,0.136064
328,0.164813
328.333,0.164563
328.667,0.189449
329,0.22245
329.333,0.245366
329.667,0.258979
330,0.258082
330.333,0.224471
330.667,0.191341
331,0.19234
331.333,0.212083
331.667,0.221069
332,0.20467
332.333,0.191833
332.667,0.180194
333,0.179597
333.333,0.178457
333.667,0.181259
334,0.183311
334.333,0.172729
334.667,0.174103
335,0.162585
335.333,0.147399
335.667,0.140333
336,0.139392
336.333,0.15292
336.667,0.186249
337,0.230383
337.333,0.293814
337.667,0.354078
338,0.401559
338.333,0.445611
338.667,0.46176
339,0.424272
339.333,0.313924
339.667,0.274902
340,0.257563
340.333,0.199816
340.667,0.16054
341,0.171555
341.333,0.169916
341.667,0.14743
342,0.126192
342.333,0.118416
342.667,0.117698
343,0.117792
343.333,0.118034
343.667,0.117964
344,0.119037
344.333,0.119068
344.667,0.118685
345,0.118814
345.333,0.119083
345.667,0.11897
346,0.118705
346.333,0.118806
346.667,0.118529
347,0.118393
347.333,0.118709
347.667,0.118557
348,0.119786
348.333,0.119805
348.667,0.119516
349,0.119376
349.333,0.119353
349.667,0.119762
350,0.119559
350.333,0.122006
350.667,0.142143
351,0.164368
351.333,0.181271
351.667,0.174563
352,0.180443
352.333,0.178208
352.667,0.21124
353,0.274508
353.333,0.318166
353.667,0.374512
354,0.398243
354.333,0.390755
354.667,0.372826
355,0.357496
355.333,0.326773
355.667,0.311478
356,0.328736
356.333,0.331366
356.667,0.333855
357,0.346711
357.333,0.366154
357.667,0.363489
358,0.315407
358.333,0.29216
358.667,0.289495
359,0.292738
359.333,0.305933
359.667,0.316968
360,0.31801
360.333,0.316125
360.667,0.309773
361,0.307553
361.333,0.321841
361.667,0.337327
362,0.342817
362.333,0.352041
362.667,0.363825
363,0.378566
363.333,0.398235
363.667,0.405496
364,0.406152
364.333,0.41113
364.667,0.41449
365,0.417834
365.333,0.433835
365.667,0.448053
366,0.45734
366.333,0.488577
366.667,0.544014
367,0.603786
367.333,0.629503
367.667,0.635695
368,0.645333
368.333,0.647775
368.667,0.660698
369,0.668229
369.333,0.669594
369.667,0.686228
370,0.67931
370.333,0.673855
370.667,0.668716
371,0.661857
371.333,0.65762
371.667,0.659017
372,0.656964
372.333,0.665876
372.667,0.683298
373,0.700832
373.333,0.699474
373.667,0.697141
374,0.695807
374.333,0.693325
374.667,0.693594
375,0.691452
375.333,0.691101
375.667,0.689954
376,0.689927
376.333,0.701714
376.667,0.700703
377,0.697512
377.333,0.697582
377.667,0.696014
378,0.699853
378.333,0.698105
378.667,0.697344
379,0.69338
379.333,0.691858
379.667,0.695549
380,0.694898
380.333,0.693352
380.667,0.685127
381,0.685213
381.333,0.69123
381.667,0.691507
382,0.691273
382.333,0.690808
