time,Qdensity
0,0.17882
0.466667,0.19147
0.933333,0.205353
1.4,0.194658
1.86667,0.204404
2.33333,0.211389
2.8,0.209527
3.26667,0.205766
3.73333,0.212313
4.2,0.210811
4.66667,0.201377
5.13333,0.199586
5.6,0.227749
6.06667,0.266186
6.53333,0.281918
7,0.262569
7.46667,0.253372
7.93333,0.26809
8.4,0.275207
8.86667,0.27342
9.33333,0.258608
9.8,0.256447
10.2667,0.243462
10.7333,0.238003
11.2,0.237964
11.6667,0.240012
12.1333,0.238893
12.6,0.240336
13.0667,0.239439
13.5333,0.239111
14,0.238955
14.4667,0.237925
14.9333,0.23764
15.4,0.237839
15.8667,0.236095
16.3333,0.234526
16.8,0.235381
17.2667,0.236138
17.7333,0.235588
18.2,0.233118
18.6667,0.246887
19.1333,0.254289
19.6,0.249139
20.0667,0.241877
20.5333,0.243817
21,0.239267
21.4667,0.235993
21.9333,0.236107
22.4,0.23615
22.8667,0.244659
23.3333,0.25299
23.8,0.251546
24.2667,0.247937
24.7333,0.245073
25.2,0.245346
25.6667,0.251964
26.1333,0.263275
26.6,0.263372
27.0667,0.276853
27.5333,0.306019
28,0.33126
28.4667,0.362303
28.9333,0.386666
29.4,0.399983
29.8667,0.414369
30.3333,0.428767
30.8,0.439742
31.2667,0.447573
31.7333,0.447604
32.2,0.445837
32.6667,0.445431
33.1333,0.443414
33.6,0.447175
34.0667,0.449087
34.5333,0.491726
35,0.513132
35.4667,0.51639
35.9333,0.516175
36.4,0.525294
36.8667,0.520791
37.3333,0.520986
37.8,0.517864
38.2667,0.516538
38.7333,0.517673
39.2,0.524217
39.6667,0.551034
40.1333,0.567527
40.6,0.587044
41.0667,0.590813
41.5333,0.596982
42,0.59944
42.4667,0.607571
42.9333,0.618289
43.4,0.615597
43.8667,0.621462
44.3333,0.615148
44.8,0.609975
45.2667,0.611851
45.7333,0.607208
46.2,0.607813
46.6667,0.607142
47.1333,0.61388
47.6,0.632246
48.0667,0.655349
48.5333,0.656071
49,0.663246
49.4667,0.671413
49.9333,0.690539
50.4,0.693559
50.8667,0.695112
51.3333,0.70432
51.8,0.704278
52.2667,0.70363
52.7333,0.701831
53.2,0.69599
53.6667,0.689162
54.1333,0.69871
54.6,0.711527
55.0667,0.717692
55.5333,0.720142
56,0.719803
56.4667,0.720583
56.9333,0.720084
57.4,0.719019
57.8667,0.717934
58.3333,0.717431
58.8,0.719791
59.2667,0.720244
59.7333,0.721563
60.2,0.722401
60.6667,0.721886
61.1333,0.71999
61.6,0.719998
62.0667,0.719514
62.5333,0.718839
63,0.717696
63.4667,0.717735
63.9333,0.718024
64.4,0.717189
64.8667,0.716221
65.3333,0.71404
65.8,0.715632
66.2667,0.714969
66.7333,0.716244
67.2,0.715304
67.6667,0.712998
68.1333,0.712709
68.6,0.712737
69.0667,0.714052
69.5333,0.714356
70,0.714957
70.4667,0.715566
70.9333,0.714352
71.4,0.714251
71.8667,0.714192
72.3333,0.712347
72.8,0.712807
73.2667,0.713529
73.7333,0.712811
74.2,0.715156
74.6667,0.714598
75.1333,0.711043
75.6,0.709284
76.0667,0.707173
76.5333,0.707582
77,0.709553
77.4667,0.696306
77.9333,0.705842
78.4,0.709721
78.8667,0.710833
79.3333,0.713384
79.8,0.714512
80.2667,0.714754
80.7333,0.715386
81.2,0.713131
81.6667,0.711878
82.1333,0.710478
82.6,0.708558
83.0667,0.710891
83.5333,0.712932
84,0.711586
84.4667,0.711625
84.9333,0.711004
85.4,0.711242
85.8667,0.707898
86.3333,0.7072
86.8,0.706353
87.2667,0.70505
87.7333,0.705686
88.2,0.707044
88.6667,0.705331
89.1333,0.70489
89.6,0.706061
90.0667,0.705191
90.5333,0.705725
91,0.705916
91.4667,0.704558
91.9333,0.70537
92.4,0.702299
92.8667,0.70297
93.3333,0.704637
93.8,0.70633
94.2667,0.709635
94.7333,0.71246
95.2,0.713915
95.6667,0.713423
96.1333,0.709705
96.6,0.713716
97.0667,0.715089
97.5333,0.715413
98,0.715511
98.4667,0.729487
98.9333,0.738333
99.4,0.735847
99.8667,0.749679
100.333,0.738079
100.8,0.74335
101.267,0.743385
101.733,0.741111
102.2,0.745645
102.667,0.756234
103.133,0.761861
103.6,0.758279
104.067,0.762547
104.533,0.754927
105,0.765669
105.467,0.771892
105.933,0.789224
106.4,0.775283
106.867,0.7433
107.333,0.748657
107.8,0.736975
108.267,0.733834
108.733,0.725628
109.2,0.71468
109.667,0.702627
110.133,0.694219
110.6,0.6794
111.067,0.71285
111.533,0.717852
112,0.714496
112.467,0.70523
112.933,0.731824
113.4,0.725437
113.867,0.732183
114.333,0.72747
114.8,0.730993
115.267,0.747412
115.733,0.665536
116.2,0.608067
116.667,0.531544
117.133,0.480524
117.6,0.447078
118.067,0.474125
118.533,0.500466
119,0.458584
119.467,0.395976
119.933,0.388313
120.4,0.40573
120.867,0.410857
121.333,0.388925
121.8,0.376447
122.267,0.352939
122.733,0.34613
123.2,0.321876
123.667,0.300124
124.133,0.304786
124.6,0.269042
125.067,0.311794
125.533,0.324526
126,0.35718
126.467,0.393268
126.933,0.495316
127.4,0.567199
127.867,0.571971
128.333,0.486646
128.8,0.386713
129.267,0.33938
129.733,0.321474
130.2,0.283646
130.667,0.256665
131.133,0.234835
131.6,0.193581
132.067,0.151172
132.533,0.143595
133,0.141897
133.467,0.178071
133.933,0.260364
134.4,0.388582
134.867,0.438193
135.333,0.562333
135.8,0.493107
136.267,0.390533
136.733,0.325778
137.2,0.282878
137.667,0.229973
138.133,0.215298
138.6,0.185609
139.067,0.145163
139.533,0.143915
140,0.163744
140.467,0.217296
140.933,0.321888
141.4,0.472233
141.867,0.645243
142.333,0.730205
142.8,0.729983
143.267,0.71038
143.733,0.469501
144.2,0.445841
144.667,0.418969
145.133,0.326679
145.6,0.240761
146.067,0.210799
146.533,0.173381
147,0.15171
147.467,0.145651
147.933,0.137055
148.4,0.137664
148.867,0.139513
149.333,0.142268
149.8,0.140504
150.267,0.143107
150.733,0.144668
151.2,0.165187
151.667,0.206402
152.133,0.218061
152.6,0.217881
153.067,0.200717
153.533,0.218338
154,0.229981
154.467,0.207101
154.933,0.193464
155.4,0.177552
155.867,0.156338
156.333,0.14743
156.8,0.161769
157.267,0.148117
157.733,0.144812
158.2,0.139591
158.667,0.134773
159.133,0.18582
159.6,0.264469
160.067,0.243938
160.533,0.222587
161,0.191805
161.467,0.173264
161.933,0.143797
162.4,0.164079
162.867,0.163939
163.333,0.159838
163.8,0.152619
164.267,0.164243
164.733,0.149814
165.2,0.157021
165.667,0.138546
166.133,0.142791
166.6,0.139958
167.067,0.143739
167.533,0.187911
168,0.193483
168.467,0.201537
168.933,0.200331
169.4,0.173818
169.867,0.177439
170.333,0.190701
170.8,0.160755
171.267,0.133633
171.733,0.125361
172.2,0.125514
172.667,0.125373
173.133,0.1248
173.6,0.124667
174.067,0.123313
174.533,0.123559
175,0.137422
175.467,0.162292
175.933,0.180018
176.4,0.238756
176.867,0.292098
177.333,0.312169
177.8,0.293857
178.267,0.291914
178.733,0.26507
179.2,0.240375
179.667,0.244808
180.133,0.215396
180.6,0.18763
181.067,0.17852
181.533,0.173393
182,0.188559
182.467,0.200105
182.933,0.196897
183.4,0.192094
183.867,0.194427
184.333,0.201131
184.8,0.203398
185.267,0.201626
185.733,0.198602
186.2,0.19726
186.667,0.190432
187.133,0.185711
187.6,0.185539
188.067,0.185964
188.533,0.184283
189,0.184856
189.467,0.18147
189.933,0.189094
190.4,0.192223
190.867,0.183709
191.333,0.187689
191.8,0.183658
192.267,0.195465
192.733,0.195469
193.2,0.195153
193.667,0.195653
194.133,0.193967
194.6,0.195926
195.067,0.196339
195.533,0.195298
196,0.206152
196.467,0.228752
196.933,0.267739
197.4,0.337433
197.867,0.429293
198.333,0.514833
198.8,0.588561
199.267,0.665521
199.733,0.71278
200.2,0.761256
200.667,0.77611
201.133,0.787804
201.6,0.794452
202.067,0.800434
202.533,0.811168
203,0.809412
203.467,0.807106
203.933,0.805061
204.4,0.794523
204.867,0.793617
205.333,0.795108
205.8,0.798421
206.267,0.800836
206.733,0.797976
207.2,0.793336
207.667,0.787956
208.133,0.787176
208.6,0.78755
209.067,0.78844
209.533,0.785587
210,0.785123
210.467,0.783945
210.933,0.782895
211.4,0.78229
211.867,0.778751
212.333,0.77522
212.8,0.769532
213.267,0.770952
