frame,time,Qdensity
291,19.43,0.23815
292,19.497,0.237155
293,19.564,0.236613
294,19.631,0.235366
295,19.698,0.226488
296,19.765,0.235077
297,19.832,0.230263
298,19.899,0.234002
299,19.966,0.233809
300,20.033,0.233585
301,20.1,0.213543
302,20.167,0.233958
303,20.234,0.233974
304,20.301,0.233853
305,20.368,0.23395
306,20.435,0.233569
307,20.502,0.233488
308,20.569,0.233585
309,20.636,0.233665
310,20.703,0.233753
311,20.77,0.233849
312,20.837,0.233934
313,20.904,0.234451
314,20.971,0.236212
315,21.038,0.237492
316,21.105,0.240432
317,21.172,0.242559
318,21.239,0.242322
319,21.306,0.24523
320,21.373,0.235073
321,21.44,0.248684
322,21.507,0.241724
323,21.574,0.250895
324,21.641,0.250887
325,21.708,0.250662
326,21.775,0.250461
327,21.842,0.250265
328,21.909,0.250674
329,21.976,0.250441
330,22.043,0.24649
331,22.11,0.249422
332,22.177,0.249422
333,22.244,0.240348
334,22.311,0.247401
335,22.378,0.246566
336,22.445,0.246305
337,22.512,0.238511
338,22.579,0.245323
339,22.646,0.241311
340,22.713,0.244725
341,22.78,0.242928
342,22.847,0.2429
343,22.914,0.243096
344,22.981,0.242631
345,23.048,0.24239
346,23.115,0.242374
347,23.182,0.238864
348,23.249,0.242751
349,23.316,0.242462
350,23.383,0.236132
351,23.45,0.242944
352,23.517,0.243786
353,23.584,0.244476
354,23.651,0.245302
355,23.718,0.246743
356,23.785,0.248696
357,23.852,0.251954
358,23.919,0.253955
359,23.986,0.251436
360,24.053,0.257149
361,24.12,0.259066
362,24.187,0.259929
363,24.254,0.260683
364,24.321,0.246442
365,24.388,0.260161
366,24.455,0.259507
367,24.522,0.260021
368,24.589,0.259728
369,24.656,0.259824
370,24.723,0.259993
371,24.79,0.260578
372,24.857,0.262456
373,24.924,0.253843
374,24.991,0.266925
375,25.058,0.271446
376,25.125,0.273544
377,25.192,0.277957
378,25.259,0.282907
379,25.326,0.285623
380,25.393,0.290573
381,25.46,0.296173
382,25.527,0.303478
383,25.594,0.307987
384,25.661,0.309925
385,25.728,0.314702
386,25.795,0.31928
387,25.862,0.320487
388,25.929,0.324627
389,25.996,0.329332
390,26.063,0.331314
391,26.13,0.337921
392,26.197,0.344596
393,26.264,0.353217
394,26.331,0.359736
395,26.398,0.361682
396,26.465,0.366536
397,26.532,0.370587
398,26.599,0.372673
399,26.666,0.377411
400,26.733,0.352997
401,26.8,0.386886
402,26.867,0.389137
403,26.934,0.389939
404,27.001,0.392711
405,27.068,0.39525
406,27.135,0.396666
407,27.202,0.399266
408,27.269,0.400658
409,27.336,0.401849
410,27.403,0.40546
411,27.47,0.407277
412,27.537,0.406731
413,27.604,0.388792
414,27.671,0.415721
415,27.738,0.418702
416,27.805,0.421658
417,27.872,0.422842
418,27.939,0.392202
419,28.006,0.428141
420,28.073,0.429052
421,28.14,0.4304
422,28.207,0.43257
423,28.274,0.433119
424,28.341,0.4346
425,28.408,0.436621
426,28.475,0.439855
427,28.542,0.441508
428,28.609,0.411521
429,28.676,0.443967
430,28.743,0.414269
431,28.81,0.444709
432,28.877,0.445732
433,28.944,0.449113
434,29.011,0.449306
435,29.078,0.449266
436,29.145,0.417859
437,29.212,0.449683
438,29.279,0.449214
439,29.346,0.448865
440,29.413,0.449751
441,29.48,0.449282
442,29.547,0.449274
443,29.614,0.448921
444,29.681,0.448768
445,29.748,0.448199
446,29.815,0.448119
447,29.882,0.421835
448,29.949,0.447842
449,30.016,0.447276
450,30.083,0.447344
451,30.15,0.446983
452,30.217,0.447156
453,30.284,0.446871
454,30.351,0.447617
455,30.418,0.447425
456,30.485,0.445335
457,30.552,0.445002
458,30.619,0.44578
459,30.686,0.444524
460,30.753,0.445607
461,30.82,0.446157
462,30.887,0.447525
463,30.954,0.421999
464,31.021,0.448588
465,31.088,0.448748
466,31.155,0.448279
467,31.222,0.448395
468,31.289,0.448813
469,31.356,0.449178
470,31.423,0.449944
471,31.49,0.437993
472,31.557,0.450193
473,31.624,0.451424
474,31.691,0.453719
475,31.758,0.455131
476,31.825,0.460298
477,31.892,0.468778
478,31.959,0.472421
479,32.026,0.495078
480,32.093,0.476793
481,32.16,0.503506
482,32.227,0.51049
483,32.294,0.51315
484,32.361,0.514987
485,32.428,0.496374
486,32.495,0.517567
487,32.562,0.518345
488,32.629,0.519147
489,32.696,0.52027
490,32.763,0.520439
491,32.83,0.518874
492,32.897,0.519284
493,32.964,0.520238
494,33.031,0.4999
495,33.098,0.501593
496,33.165,0.519781
497,33.232,0.519857
498,33.299,0.506065
499,33.366,0.521317
500,33.433,0.492904
501,33.5,0.521642
502,33.567,0.528346
503,33.634,0.528458
504,33.701,0.528117
505,33.768,0.528683
506,33.835,0.494994
507,33.902,0.504361
508,33.969,0.525658
509,34.036,0.491861
510,34.103,0.523696
511,34.17,0.495379
512,34.237,0.523143
513,34.304,0.460739
514,34.371,0.522966
515,34.438,0.523419
516,34.505,0.52362
517,34.572,0.494324
518,34.639,0.495928
519,34.706,0.488539
520,34.773,0.524065
521,34.84,0.523135
522,34.907,0.504256
523,34.974,0.520816
524,35.041,0.520848
525,35.108,0.517659
526,35.175,0.517787
527,35.242,0.518429
528,35.309,0.518413
529,35.376,0.518722
530,35.443,0.490942
531,35.51,0.487095
532,35.577,0.518586
533,35.644,0.519063
534,35.711,0.49164
535,35.778,0.519701
536,35.845,0.461369
537,35.912,0.520676
538,35.979,0.520988
539,36.046,0.503398
540,36.113,0.522088
541,36.18,0.523002
542,36.247,0.503823
543,36.314,0.527042
544,36.381,0.514466
545,36.448,0.529316
546,36.515,0.532827
547,36.582,0.534231
548,36.649,0.515814
549,36.716,0.550249
550,36.783,0.553562
551,36.85,0.559576
552,36.917,0.561325
553,36.984,0.565693
554,37.051,0.537155
555,37.118,0.550598
556,37.185,0.570916
557,37.252,0.572316
558,37.319,0.573014
559,37.386,0.576629
560,37.453,0.584259
561,37.52,0.55016
562,37.587,0.588924
563,37.654,0.590717
564,37.721,0.528703
565,37.788,0.593453
566,37.855,0.593305
567,37.922,0.593706
568,37.989,0.562147
569,38.056,0.594408
570,38.123,0.560474
571,38.19,0.602186
572,38.257,0.551801
573,38.324,0.601236
574,38.391,0.600871
575,38.458,0.567683
576,38.525,0.572164
577,38.592,0.600132
578,38.659,0.600036
579,38.726,0.600193
580,38.793,0.600481
581,38.86,0.601889
582,38.927,0.602242
583,38.994,0.604204
584,39.061,0.60501
585,39.128,0.605195
586,39.195,0.606298
587,39.262,0.606808
588,39.329,0.610161
589,39.396,0.61096
590,39.463,0.573973
591,39.53,0.611902
592,39.597,0.610763
593,39.664,0.596578
594,39.731,0.620756
595,39.798,0.621249
596,39.865,0.620603
597,39.932,0.621221
598,39.999,0.621157
599,40.066,0.587428
600,40.133,0.620006
601,40.2,0.619223
602,40.267,0.619785
603,40.334,0.623981
604,40.401,0.624723
605,40.468,0.624342
606,40.535,0.624398
607,40.602,0.624041
608,40.669,0.62368
609,40.736,0.622986
610,40.803,0.621771
611,40.87,0.586698
612,40.937,0.618437
613,41.004,0.580087
614,41.071,0.618108
615,41.138,0.563238
616,41.205,0.566804
617,41.272,0.582293
618,41.339,0.611987
619,41.406,0.612424
620,41.473,0.611605
621,41.54,0.611212
622,41.607,0.59158
623,41.674,0.610237
624,41.741,0.610992
625,41.808,0.612957
626,41.875,0.613752
627,41.942,0.595391
628,42.009,0.613491
629,42.076,0.613358
630,42.143,0.612668
631,42.21,0.61234
632,42.277,0.610189
633,42.344,0.55897
634,42.411,0.608841
635,42.478,0.57508
636,42.545,0.606463
637,42.612,0.606114
638,42.679,0.60633
639,42.746,0.606138
640,42.813,0.609471
641,42.88,0.608898
642,42.947,0.60919
643,43.014,0.607606
644,43.081,0.607088
