frame,time,Qdensity
1,0,0.17888
2,0.067,0.177324
3,0.134,0.178386
4,0.201,0.179216
5,0.268,0.181487
6,0.335,0.182111
7,0.402,0.183399
8,0.469,0.188494
9,0.536,0.190872
10,0.603,0.168156
11,0.67,0.198227
12,0.737,0.200826
13,0.804,0.20408
14,0.871,0.204906
15,0.938,0.204246
16,1.005,0.204238
17,1.072,0.202548
18,1.139,0.201596
19,1.206,0.197136
20,1.273,0.192645
21,1.34,0.193155
22,1.407,0.192539
23,1.474,0.193309
24,1.541,0.194127
25,1.608,0.191393
26,1.675,0.192863
27,1.742,0.19641
28,1.809,0.200928
29,1.876,0.202895
30,1.943,0.205471
31,2.01,0.207394
32,2.077,0.207919
33,2.144,0.209191
34,2.211,0.209574
35,2.278,0.210281
36,2.345,0.210238
37,2.412,0.208974
38,2.479,0.207592
39,2.546,0.207983
40,2.613,0.208196
41,2.68,0.207228
42,2.747,0.207754
43,2.814,0.207461
44,2.881,0.207505
45,2.948,0.205684
46,3.015,0.205202
47,3.082,0.204712
48,3.149,0.204321
49,3.216,0.205419
50,3.283,0.206557
51,3.35,0.207872
52,3.417,0.208867
53,3.484,0.209468
54,3.551,0.209642
55,3.618,0.211376
56,3.685,0.211577
57,3.752,0.211786
58,3.819,0.213773
59,3.886,0.213943
60,3.953,0.210341
61,4.02,0.209444
62,4.087,0.208721
63,4.154,0.207374
64,4.221,0.20459
65,4.288,0.204068
66,4.355,0.200111
67,4.422,0.199617
68,4.489,0.19953
69,4.556,0.199159
70,4.623,0.200083
71,4.69,0.198673
72,4.757,0.19778
73,4.824,0.197993
74,4.891,0.198728
75,4.958,0.200786
76,5.025,0.201928
77,5.092,0.204064
78,5.159,0.207355
79,5.226,0.210988
80,5.293,0.218691
81,5.36,0.22721
82,5.427,0.23116
83,5.494,0.237934
84,5.561,0.24444
85,5.628,0.208314
86,5.695,0.263438
87,5.762,0.266887
88,5.829,0.271247
89,5.896,0.277113
90,5.963,0.280241
91,6.03,0.282773
92,6.097,0.283523
93,6.164,0.285388
94,6.231,0.282263
95,6.298,0.281236
96,6.365,0.277314
97,6.432,0.272017
98,6.499,0.271014
99,6.566,0.264762
100,6.633,0.261685
101,6.7,0.259797
102,6.767,0.254176
103,6.834,0.252331
104,6.901,0.253062
105,6.968,0.249894
106,7.035,0.251703
107,7.102,0.256001
108,7.169,0.259386
109,7.236,0.260784
110,7.303,0.2646
111,7.37,0.26727
112,7.437,0.263778
113,7.504,0.26723
114,7.571,0.270706
115,7.638,0.271626
116,7.705,0.273771
117,7.772,0.276382
118,7.839,0.275647
119,7.906,0.274265
120,7.973,0.27323
121,8.04,0.273293
122,8.107,0.276062
123,8.174,0.275944
124,8.241,0.275221
125,8.308,0.273076
126,8.375,0.272867
127,8.442,0.270746
128,8.509,0.268308
129,8.576,0.264224
130,8.643,0.260733
131,8.71,0.260117
132,8.777,0.257802
133,8.844,0.257837
134,8.911,0.257723
135,8.978,0.255768
136,9.045,0.256242
137,9.112,0.256096
138,9.179,0.255337
139,9.246,0.255045
140,9.313,0.250984
141,9.38,0.248314
142,9.447,0.247362
143,9.514,0.245056
144,9.581,0.221001
145,9.648,0.242157
146,9.715,0.240257
147,9.782,0.238697
148,9.849,0.238167
149,9.916,0.23729
150,9.983,0.237693
151,10.05,0.236631
152,10.117,0.235584
153,10.184,0.23575
154,10.251,0.235387
155,10.318,0.235477
156,10.385,0.23543
157,10.452,0.235489
158,10.519,0.236568
159,10.586,0.236967
160,10.653,0.237247
161,10.72,0.23797
162,10.787,0.238594
163,10.854,0.239147
164,10.921,0.238957
165,10.988,0.237737
166,11.055,0.236797
167,11.122,0.236895
168,11.189,0.236773
169,11.256,0.236864
170,11.323,0.236868
171,11.39,0.237365
172,11.457,0.237184
173,11.524,0.237508
174,11.591,0.237792
175,11.658,0.238286
176,11.725,0.238487
177,11.792,0.23906
178,11.859,0.239281
179,11.926,0.238874
180,11.993,0.238862
181,12.06,0.237547
182,12.127,0.237749
183,12.194,0.238124
184,12.261,0.238128
185,12.328,0.23842
186,12.395,0.238215
187,12.462,0.237997
188,12.529,0.23799
189,12.596,0.238001
190,12.663,0.23795
191,12.73,0.237681
192,12.797,0.237622
193,12.864,0.237816
194,12.931,0.237484
195,12.998,0.237326
196,13.065,0.237354
197,13.132,0.237563
198,13.199,0.236737
199,13.266,0.236726
200,13.333,0.236556
201,13.4,0.236433
202,13.467,0.236374
203,13.534,0.236402
204,13.601,0.237204
205,13.668,0.237156
206,13.735,0.237117
207,13.802,0.236757
208,13.869,0.236493
209,13.936,0.176692
210,14.003,0.236623
211,14.07,0.236552
212,14.137,0.236437
213,14.204,0.236141
214,14.271,0.236094
215,14.338,0.236161
216,14.405,0.236485
217,14.472,0.236504
218,14.539,0.236358
219,14.606,0.235924
220,14.673,0.234664
221,14.74,0.234676
222,14.807,0.234616
223,14.874,0.233882
224,14.941,0.23199
225,15.008,0.231697
226,15.075,0.231697
227,15.142,0.232033
228,15.209,0.232957
229,15.276,0.233104
230,15.343,0.233909
231,15.41,0.234533
232,15.477,0.234885
233,15.544,0.234676
234,15.611,0.233917
235,15.678,0.233996
236,15.745,0.233898
237,15.812,0.234391
238,15.879,0.234008
239,15.946,0.23421
240,16.013,0.234624
241,16.08,0.234407
242,16.147,0.234786
243,16.214,0.234423
244,16.281,0.234711
245,16.348,0.2343
246,16.415,0.234154
