frame,time,Qdensity
1,0,0.172608
2,0.067,0.178386
3,0.134,0.179216
4,0.201,0.181487
5,0.268,0.182111
6,0.335,0.183399
7,0.402,0.188494
8,0.469,0.190872
9,0.536,0.193933
10,0.603,0.198227
11,0.67,0.200826
12,0.737,0.20408
13,0.804,0.204906
14,0.871,0.204246
15,0.938,0.204238
16,1.005,0.202548
17,1.072,0.201596
18,1.139,0.197136
19,1.206,0.192645
20,1.273,0.193155
21,1.34,0.192539
22,1.407,0.193309
23,1.474,0.194127
24,1.541,0.191393
25,1.608,0.192863
26,1.675,0.19641
27,1.742,0.200928
28,1.809,0.202895
29,1.876,0.205471
30,1.943,0.207394
31,2.01,0.207919
32,2.077,0.209191
33,2.144,0.209574
34,2.211,0.210281
35,2.278,0.210238
36,2.345,0.208974
37,2.412,0.207592
38,2.479,0.207983
39,2.546,0.208196
40,2.613,0.207228
41,2.68,0.207754
42,2.747,0.207461
43,2.814,0.207505
44,2.881,0.205684
45,2.948,0.205202
46,3.015,0.204712
47,3.082,0.204321
48,3.149,0.199937
49,3.216,0.206557
50,3.283,0.207872
51,3.35,0.208867
52,3.417,0.209468
53,3.484,0.209642
54,3.551,0.211376
55,3.618,0.211577
56,3.685,0.211786
57,3.752,0.213773
58,3.819,0.213943
59,3.886,0.210341
60,3.953,0.209444
61,4.02,0.208721
62,4.087,0.207374
63,4.154,0.20459
64,4.221,0.204068
65,4.288,0.200111
66,4.355,0.199617
67,4.422,0.19953
68,4.489,0.199159
69,4.556,0.200083
70,4.623,0.197867
71,4.69,0.19778
72,4.757,0.197993
73,4.824,0.198728
74,4.891,0.200786
75,4.958,0.201928
76,5.025,0.204064
77,5.092,0.207355
78,5.159,0.210988
79,5.226,0.218691
80,5.293,0.22721
81,5.36,0.23116
82,5.427,0.237934
83,5.494,0.24444
84,5.561,0.257569
85,5.628,0.263438
86,5.695,0.266887
87,5.762,0.271247
88,5.829,0.277113
89,5.896,0.280241
90,5.963,0.282773
91,6.03,0.283523
92,6.097,0.285388
93,6.164,0.282263
94,6.231,0.281236
95,6.298,0.277314
96,6.365,0.272017
97,6.432,0.271014
98,6.499,0.264762
99,6.566,0.261685
100,6.633,0.259797
101,6.7,0.254176
102,6.767,0.252331
103,6.834,0.253062
104,6.901,0.249894
105,6.968,0.251703
106,7.035,0.256001
107,7.102,0.259386
108,7.169,0.260784
109,7.236,0.2646
110,7.303,0.26727
111,7.37,0.263778
112,7.437,0.26723
113,7.504,0.270706
114,7.571,0.271626
115,7.638,0.273771
116,7.705,0.276382
117,7.772,0.275647
118,7.839,0.274265
119,7.906,0.270212
120,7.973,0.273293
121,8.04,0.276062
122,8.107,0.275944
123,8.174,0.275221
124,8.241,0.273076
125,8.308,0.272867
126,8.375,0.270746
127,8.442,0.268308
128,8.509,0.264224
129,8.576,0.260733
130,8.643,0.260117
131,8.71,0.257802
132,8.777,0.257837
133,8.844,0.257723
134,8.911,0.255768
135,8.978,0.256242
136,9.045,0.256096
