frame,time,Qdensity
854,57.151,0.725138
855,57.218,0.725085
856,57.285,0.724889
857,57.352,0.694716
858,57.419,0.724254
859,57.486,0.72469
860,57.553,0.724678
861,57.62,0.671382
862,57.687,0.724563
863,57.754,0.695144
864,57.821,0.724568
865,57.888,0.724368
866,57.955,0.723968
867,58.022,0.724148
868,58.089,0.723867
869,58.156,0.723598
870,58.223,0.723418
871,58.29,0.723263
872,58.357,0.723011
873,58.424,0.722925
874,58.491,0.722799
875,58.558,0.722611
876,58.625,0.722721
877,58.692,0.722721
878,58.759,0.722831
879,58.826,0.722811
880,58.893,0.723369
881,58.96,0.723426
882,59.027,0.723671
883,59.094,0.723386
884,59.161,0.679565
885,59.228,0.673884
886,59.295,0.722298
887,59.362,0.722131
888,59.429,0.722041
889,59.496,0.722151
890,59.563,0.722061
891,59.63,0.678407
892,59.697,0.721747
893,59.764,0.721589
894,59.831,0.721621
895,59.898,0.721136
896,59.965,0.721177
897,60.032,0.720358
898,60.099,0.720505
899,60.166,0.72079
900,60.233,0.720191
901,60.3,0.719857
902,60.367,0.719689
903,60.434,0.717485
904,60.501,0.717505
905,60.568,0.718365
906,60.635,0.719037
907,60.702,0.719384
908,60.769,0.720093
909,60.836,0.720321
910,60.903,0.720496
911,60.97,0.72024
912,61.037,0.720178
913,61.104,0.667767
914,61.171,0.719771
915,61.238,0.719787
916,61.305,0.720003
917,61.372,0.643128
918,61.439,0.719808
919,61.506,0.719531
920,61.573,0.719714
921,61.64,0.720333
922,61.707,0.720867
923,61.774,0.72092
924,61.841,0.720912
925,61.908,0.720977
926,61.975,0.719653
927,62.042,0.658598
928,62.109,0.719828
929,62.176,0.719983
930,62.243,0.720007
931,62.31,0.718915
932,62.377,0.718341
933,62.444,0.718557
934,62.511,0.718442
935,62.578,0.718031
936,62.645,0.71775
937,62.712,0.717782
938,62.779,0.717578
939,62.846,0.717957
940,62.913,0.717554
941,62.98,0.717929
942,63.047,0.717334
943,63.114,0.669002
944,63.181,0.717293
945,63.248,0.717281
946,63.315,0.717766
947,63.382,0.60941
948,63.449,0.717473
949,63.516,0.717314
950,63.583,0.717248
951,63.65,0.655423
952,63.717,0.717077
953,63.784,0.65513
954,63.851,0.717986
955,63.918,0.718068
956,63.985,0.718137
957,64.052,0.718251
958,64.119,0.718345
959,64.186,0.718149
960,64.253,0.718345
961,64.32,0.718406
962,64.387,0.718585
963,64.454,0.718687
964,64.521,0.718618
965,64.588,0.670444
966,64.655,0.719021
967,64.722,0.719363
968,64.789,0.719445
969,64.856,0.71949
970,64.923,0.671158
971,64.99,0.719677
972,65.057,0.719889
973,65.124,0.719795
974,65.191,0.720036
975,65.258,0.668419
976,65.325,0.720456
977,65.392,0.719787
978,65.459,0.719641
979,65.526,0.719657
980,65.593,0.719596
981,65.66,0.719498
982,65.727,0.719323
983,65.794,0.719498
984,65.861,0.719253
985,65.928,0.719188
986,65.995,0.719082
987,66.062,0.71916
988,66.129,0.719184
989,66.196,0.719245
990,66.263,0.719164
991,66.33,0.719335
992,66.397,0.719343
993,66.464,0.719494
994,66.531,0.719372
995,66.598,0.719111
996,66.665,0.67606
997,66.732,0.719795
998,66.799,0.719804
999,66.866,0.719844
1000,66.933,0.717587
1001,67,0.716735
1002,67.067,0.604821
1003,67.134,0.716527
1004,67.201,0.7166
1005,67.268,0.716947
1006,67.335,0.716857
1007,67.402,0.717069
1008,67.469,0.717032
1009,67.536,0.690984
1010,67.603,0.717395
1011,67.67,0.717652
1012,67.737,0.718063
1013,67.804,0.667233
1014,67.871,0.717905
1015,67.938,0.717786
1016,68.005,0.717562
1017,68.072,0.717648
1018,68.139,0.717615
1019,68.206,0.717578
1020,68.273,0.717216
1021,68.34,0.717187
1022,68.407,0.717269
1023,68.474,0.718927
1024,68.541,0.71863
1025,68.608,0.718858
1026,68.675,0.719457
1027,68.742,0.719747
1028,68.809,0.718658
1029,68.876,0.718573
1030,68.943,0.718577
1031,69.01,0.718972
1032,69.077,0.719086
1033,69.144,0.719013
1034,69.211,0.719115
1035,69.278,0.719152
1036,69.345,0.718296
1037,69.412,0.717815
1038,69.479,0.665562
1039,69.546,0.716405
1040,69.613,0.715712
1041,69.68,0.71548
1042,69.747,0.715003
1043,69.814,0.666695
1044,69.881,0.714416
1045,69.948,0.714518
1046,70.015,0.713829
1047,70.082,0.713626
1048,70.149,0.713173
1049,70.216,0.712513
1050,70.283,0.712493
1051,70.35,0.712277
1052,70.417,0.713149
1053,70.484,0.711938
1054,70.551,0.711523
1055,70.618,0.711771
1056,70.685,0.665827
1057,70.752,0.7116
1058,70.819,0.712244
1059,70.886,0.712692
1060,70.953,0.713096
1061,71.02,0.713634
1062,71.087,0.714367
1063,71.154,0.714559
1064,71.221,0.671716
1065,71.288,0.714233
1066,71.355,0.714432
1067,71.422,0.711649
1068,71.489,0.70999
1069,71.556,0.700373
1070,71.623,0.70107
1071,71.69,0.700332
1072,71.757,0.700524
1073,71.824,0.704367
1074,71.891,0.657237
1075,71.958,0.646959
1076,72.025,0.706954
1077,72.092,0.708303
1078,72.159,0.71019
1079,72.226,0.634163
1080,72.293,0.711918
1081,72.36,0.713128
1082,72.427,0.714045
1083,72.494,0.71411
1084,72.561,0.688979
1085,72.628,0.714384
1086,72.695,0.714983
1087,72.762,0.624557
1088,72.829,0.671761
1089,72.896,0.71526
1090,72.963,0.715084
1091,73.03,0.715496
1092,73.097,0.655688
1093,73.164,0.717713
1094,73.231,0.66987
1095,73.298,0.717962
1096,73.365,0.71808
1097,73.432,0.718068
1098,73.499,0.67018
1099,73.566,0.718312
1100,73.633,0.719107
1101,73.7,0.718907
1102,73.767,0.719172
1103,73.834,0.676154
1104,73.901,0.719751
1105,73.968,0.66579
1106,74.035,0.7196
1107,74.102,0.720036
1108,74.169,0.720423
1109,74.236,0.720496
1110,74.303,0.676582
1111,74.37,0.719738
1112,74.437,0.71931
1113,74.504,0.7196
1114,74.571,0.719465
1115,74.638,0.720525
1116,74.705,0.720627
1117,74.772,0.719958
1118,74.839,0.719526
1119,74.906,0.718915
1120,74.973,0.664576
1121,75.04,0.718186
1122,75.107,0.71775
1123,75.174,0.717758
1124,75.241,0.717481
1125,75.308,0.71742
1126,75.375,0.717583
1127,75.442,0.688481
1128,75.509,0.716971
1129,75.576,0.716637
1130,75.643,0.716592
1131,75.71,0.716238
1132,75.777,0.668847
1133,75.844,0.715851
1134,75.911,0.715545
1135,75.978,0.654286
1136,76.045,0.715027
1137,76.112,0.715056
1138,76.179,0.713699
1139,76.246,0.713581
1140,76.313,0.713939
1141,76.38,0.714143
1142,76.447,0.714041
1143,76.514,0.713715
1144,76.581,0.71352
1145,76.648,0.713666
1146,76.715,0.714384
1147,76.782,0.715158
1148,76.849,0.715569
1149,76.916,0.716136
1150,76.983,0.716816
1151,77.05,0.717159
1152,77.117,0.716898
1153,77.184,0.716657
1154,77.251,0.717293
1155,77.318,0.717986
1156,77.385,0.657933
1157,77.452,0.716706
1158,77.519,0.716971
1159,77.586,0.689007
1160,77.653,0.716539
1161,77.72,0.71616
1162,77.787,0.715928
1163,77.854,0.663545
1164,77.921,0.716922
1165,77.988,0.716743
1166,78.055,0.717395
1167,78.122,0.716918
1168,78.189,0.716405
1169,78.256,0.669503
1170,78.323,0.716499
1171,78.39,0.656605
1172,78.457,0.65601
1173,78.524,0.716409
1174,78.591,0.666593
1175,78.658,0.71515
1176,78.725,0.714742
1177,78.792,0.71442
1178,78.859,0.714583
1179,78.926,0.714632
1180,78.993,0.714481
1181,79.06,0.715247
1182,79.127,0.71517
1183,79.194,0.671679
1184,79.261,0.712888
1185,79.328,0.713177
1186,79.395,0.712835
1187,79.462,0.712423
1188,79.529,0.712228
1189,79.596,0.686639
1190,79.663,0.711751
1191,79.73,0.71235
1192,79.797,0.712542
1193,79.864,0.711792
1194,79.931,0.711502
1195,79.998,0.711343
1196,80.065,0.711278
1197,80.132,0.710443
1198,80.199,0.710997
1199,80.266,0.710781
1200,80.333,0.710679
1201,80.4,0.711013
1202,80.467,0.660688
1203,80.534,0.711168
1204,80.601,0.710911
1205,80.668,0.710952
1206,80.735,0.710361
1207,80.802,0.709648
1208,80.869,0.709579
1209,80.936,0.709473
1210,81.003,0.709913
1211,81.07,0.709836
1212,81.137,0.709754
1213,81.204,0.65004
1214,81.271,0.659303
1215,81.338,0.710316
1216,81.405,0.710589
1217,81.472,0.710895
1218,81.539,0.711551
1219,81.606,0.712073
1220,81.673,0.711592
1221,81.74,0.711323
1222,81.807,0.710956
1223,81.874,0.710272
1224,81.941,0.710219
1225,82.008,0.709921
1226,82.075,0.709889
1227,82.142,0.710402
1228,82.209,0.710337
1229,82.276,0.710626
1230,82.343,0.708324
1231,82.41,0.709049
1232,82.477,0.708845
1233,82.544,0.666764
1234,82.611,0.710003
1235,82.678,0.710553
1236,82.745,0.710704
1237,82.812,0.710537
1238,82.879,0.710903
1239,82.946,0.638046
1240,83.013,0.711629
1241,83.08,0.711148
1242,83.147,0.710977
1243,83.214,0.710736
1244,83.281,0.710027
1245,83.348,0.710015
1246,83.415,0.662869
1247,83.482,0.709942
1248,83.549,0.709966
