time,Qdensity
250.467,0.78185
251.6,0.777499
252.733,0.776297
253.867,0.771884
255,0.783477
256.133,0.782778
257.267,0.780176
258.4,0.782708
259.533,0.781959
260.667,0.782802
261.8,0.782552
262.933,0.785388
264.067,0.784706
265.2,0.785115
266.333,0.788541
267.467,0.785572
268.6,0.782525
269.733,0.788494
270.867,0.787218
272,0.786395
273.133,0.786407
274.267,0.784183
275.4,0.782915
276.533,0.786446
277.667,0.786563
278.8,0.777281
279.933,0.797301
281.067,0.795802
282.2,0.81983
283.333,0.813298
284.467,0.774783
285.6,0.812354
286.733,0.780769
287.867,0.756453
289,0.717793
290.133,0.671701
291.267,0.682435
292.4,0.707618
293.533,0.613318
294.667,0.634053
295.8,0.583481
296.933,0.551826
298.067,0.573087
299.2,0.566462
300.333,0.662536
301.467,0.761529
302.6,0.775412
303.733,0.736912
304.867,0.638013
306,0.584582
307.133,0.601582
308.267,0.618629
309.4,0.618746
310.533,0.65531
311.667,0.618695
312.8,0.488773
313.933,0.505133
315.067,0.624657
316.2,0.589498
317.333,0.28232
318.467,0.236107
319.6,0.162234
320.733,0.135229
321.867,0.134492
323,0.136009
324.133,0.132545
325.267,0.131066
326.4,0.131877
327.533,0.130621
328.667,0.189449
329.8,0.264192
330.933,0.190096
332.067,0.19776
333.2,0.181899
334.333,0.172729
335.467,0.140898
336.6,0.176186
337.733,0.366306
338.867,0.45709
340,0.257563
341.133,0.174872
342.267,0.118986
343.4,0.11787
344.533,0.118631
345.667,0.11897
346.8,0.118459
347.933,0.119786
349.067,0.119407
350.2,0.119466
351.333,0.181271
352.467,0.186386
353.6,0.370899
354.733,0.371461
355.867,0.31865
357,0.346711
358.133,0.304236
359.267,0.302157
360.4,0.314564
361.533,0.333297
362.667,0.363825
363.8,0.405122
364.933,0.415083
366.067,0.458853
367.2,0.617794
368.333,0.647775
369.467,0.670398
370.6,0.671647
371.733,0.659395
372.867,0.702089
374,0.695807
375.133,0.691308
376.267,0.701472
377.4,0.697555
378.533,0.697687
379.667,0.695549
380.8,0.684464
381.933,0.691304
