time,Qdensity
0,0.17882
2,0.208884
4,0.215618
6,0.262787
8,0.271266
10,0.249662
12,0.238249
14,0.238955
16,0.233633
18,0.233535
20,0.242591
22,0.235873
24,0.249408
26,0.261507
28,0.33126
30,0.420175
32,0.446625
34,0.449021
36,0.517759
38,0.516222
40,0.564721
42,0.59944
44,0.619628
46,0.604633
48,0.655212
50,0.691335
52,0.702861
54,0.690083
56,0.719803
58,0.718031
60,0.722058
62,0.719417
64,0.71768
66,0.715171
68,0.713088
70,0.714957
72,0.714988
74,0.713966
76,0.708293
78,0.707091
80,0.71475
82,0.710926
84,0.711586
86,0.707551
88,0.706771
90,0.705475
92,0.705038
94,0.709307
96,0.709619
98,0.715511
100,0.746499
102,0.745016
104,0.761743
106,0.787382
108,0.727123
110,0.692814
112,0.714496
114,0.725987
116,0.633799
118,0.469306
120,0.390408
122,0.362475
124,0.298762
126,0.35718
128,0.559961
130,0.298161
132,0.155819
134,0.264769
136,0.445556
138,0.216882
140,0.163744
142,0.672778
144,0.43181
146,0.217643
148,0.1372
150,0.141199
152,0.219895
154,0.229981
156,0.15308
158,0.142709
160,0.254636
162,0.142007
164,0.161527
166,0.140578
168,0.193483
170,0.184056
172,0.12524
174,0.123235
176,0.184618
178,0.290974
180,0.225985
182,0.188559
184,0.194993
186,0.199578
188,0.186304
190,0.190373
192,0.189991
194,0.193799
196,0.206152
198,0.44835
200,0.744427
202,0.800098
204,0.804621
206,0.800122
208,0.787203
210,0.785123
212,0.777675
214,0.769344
216,0.760784
218,0.758622
220,0.768618
222,0.769851
224,0.769477
226,0.770218
228,0.7708
230,0.784608
232,0.784503
234,0.784378
236,0.785006
238,0.784062
240,0.784237
242,0.789025
244,0.786629
246,0.785357
248,0.783566
250,0.782575
252,0.778061
254,0.773457
256,0.783001
258,0.781494
260,0.780055
262,0.781986
264,0.785365
266,0.785978
268,0.784963
270,0.787507
272,0.786395
274,0.78478
276,0.784226
278,0.784936
280,0.79748
282,0.810941
284,0.774194
286,0.811062
288,0.756921
290,0.671658
292,0.700196
294,0.540444
296,0.579205
298,0.570972
300,0.619003
302,0.770468
304,0.725648
306,0.584582
308,0.635001
310,0.621126
312,0.551412
314,0.524548
316,0.619394
318,0.243906
320,0.143466
322,0.134776
324,0.132576
326,0.131128
328,0.164813
330,0.258082
332,0.20467
334,0.183311
336,0.139392
338,0.401559
340,0.257563
342,0.126192
344,0.119037
346,0.118705
348,0.119786
350,0.119559
352,0.180443
354,0.398243
356,0.328736
358,0.315407
360,0.31801
362,0.342817
364,0.406152
366,0.45734
368,0.645333
370,0.67931
372,0.656964
374,0.695807
376,0.689927
378,0.699853
380,0.694898
382,0.691273
