time,Qdensity
0,0.17882
1.46667,0.195504
2.93333,0.209247
4.4,0.206367
5.86667,0.247231
7.33333,0.251082
8.8,0.273498
10.2667,0.243462
11.7333,0.238959
13.2,0.239372
14.6667,0.238428
16.1333,0.23304
17.6,0.235506
19.0667,0.255011
20.5333,0.243817
22,0.235873
23.4667,0.252635
24.9333,0.24487
26.4,0.263431
27.8667,0.322446
29.3333,0.398898
30.8,0.439742
32.2667,0.445892
33.7333,0.447893
35.2,0.516155
36.6667,0.522398
38.1333,0.51637
39.6,0.547432
41.0667,0.590813
42.5333,0.608195
44,0.619628
45.4667,0.611457
46.9333,0.611161
48.4,0.656219
49.8667,0.688744
51.3333,0.70432
52.8,0.701187
54.2667,0.701773
55.7333,0.720041
57.2,0.71958
58.6667,0.719725
60.1333,0.722249
61.6,0.719998
63.0667,0.717606
64.5333,0.717403
66,0.715171
67.4667,0.713521
68.9333,0.713993
70.4,0.715445
71.8667,0.714192
73.3333,0.713431
74.8,0.714422
76.2667,0.706997
77.7333,0.702631
79.2,0.713139
80.6667,0.716237
82.1333,0.710478
83.6,0.712682
85.0667,0.710544
86.5333,0.706068
88,0.706771
89.4667,0.705596
90.9333,0.706111
92.4,0.702299
93.8667,0.706693
95.3333,0.714348
96.8,0.714485
98.2667,0.724438
99.7333,0.745754
101.2,0.741411
102.667,0.756234
104.133,0.760448
105.6,0.781885
107.067,0.742543
108.533,0.724126
110,0.692814
111.467,0.717399
112.933,0.731824
114.4,0.725382
115.867,0.653858
117.333,0.466856
118.8,0.480957
120.267,0.401173
121.733,0.377559
123.2,0.321876
124.667,0.270158
126.133,0.378792
127.6,0.57734
129.067,0.359591
130.533,0.267325
132,0.155819
133.467,0.178071
134.933,0.459497
136.4,0.364371
137.867,0.218966
139.333,0.143321
140.8,0.274212
142.267,0.726354
143.733,0.469501
145.2,0.305344
146.667,0.167696
148.133,0.136731
149.6,0.143435
151.067,0.152776
152.533,0.216367
154,0.229981
155.467,0.173693
156.933,0.157247
158.4,0.137691
159.867,0.265881
161.333,0.186078
162.8,0.162554
164.267,0.164243
165.733,0.138077
167.2,0.152186
168.667,0.198653
170.133,0.187759
171.6,0.126376
173.067,0.125041
174.533,0.123559
176,0.184618
177.467,0.311642
178.933,0.234171
180.4,0.201927
181.867,0.181274
183.333,0.192941
184.8,0.203398
186.267,0.196636
187.733,0.18655
189.2,0.183214
190.667,0.185145
192.133,0.194755
193.6,0.196382
195.067,0.196339
196.533,0.235342
198,0.44835
199.467,0.688503
200.933,0.778716
202.4,0.812834
203.867,0.800079
205.333,0.795108
206.8,0.797234
208.267,0.788451
209.733,0.785509
211.2,0.782497
212.667,0.771354
214.133,0.767776
215.6,0.761802
217.067,0.758552
218.533,0.760393
220,0.768618
221.467,0.769188
222.933,0.769196
224.4,0.768958
225.867,0.769809
227.333,0.77055
228.8,0.773082
230.267,0.785236
231.733,0.784924
233.2,0.78444
234.667,0.785502
236.133,0.785369
237.6,0.784237
239.067,0.785201
240.533,0.78437
242,0.789025
243.467,0.788342
244.933,0.783914
246.4,0.784163
247.867,0.783418
249.333,0.782965
250.8,0.780683
252.267,0.777234
253.733,0.771385
255.2,0.783211
256.667,0.782025
258.133,0.781241
259.6,0.781725
261.067,0.782216
262.533,0.782478
264,0.785365
265.467,0.783047
266.933,0.785611
268.4,0.783758
269.867,0.787261
271.333,0.790894
272.8,0.786259
274.267,0.784183
275.733,0.782778
277.2,0.787546
278.667,0.779583
280.133,0.796641
281.6,0.803653
283.067,0.823131
284.533,0.771701
286,0.811062
287.467,0.771194
288.933,0.720166
290.4,0.681163
291.867,0.690001
293.333,0.641716
294.8,0.644591
296.267,0.577496
297.733,0.562872
299.2,0.566462
300.667,0.697644
302.133,0.773445
303.6,0.752676
305.067,0.628934
306.533,0.611422
308,0.635001
309.467,0.619202
310.933,0.648973
312.4,0.506046
313.867,0.489654
315.333,0.619944
316.8,0.39582
318.267,0.241136
319.733,0.155339
321.2,0.133028
322.667,0.135416
324.133,0.132545
325.6,0.130313
327.067,0.139088
328.533,0.179495
330,0.258082
331.467,0.219922
332.933,0.179292
334.4,0.172171
335.867,0.141277
337.333,0.293814
338.8,0.456633
340.267,0.20943
341.733,0.141214
343.2,0.118081
344.667,0.118685
346.133,0.118724
347.6,0.118553
349.067,0.119407
350.533,0.135736
352,0.180443
353.467,0.349926
354.933,0.364948
356.4,0.334206
357.867,0.319961
359.333,0.305933
360.8,0.304825
362.267,0.35043
363.733,0.405804
365.2,0.427253
366.667,0.544014
368.133,0.646324
369.6,0.684753
371.067,0.661381
372.533,0.681413
374,0.695807
375.467,0.690336
376.933,0.697664
378.4,0.697988
379.867,0.695627
381.333,0.69123
