time,Qdensity
148.667,0.138042
149.333,0.142268
150,0.141199
150.667,0.143552
151.333,0.17875
152,0.219895
152.667,0.218045
153.333,0.212419
154,0.229981
154.667,0.203476
155.333,0.178551
156,0.15308
156.667,0.161012
157.333,0.146002
158,0.142709
158.667,0.134773
159.333,0.218057
160,0.254636
160.667,0.202766
161.333,0.186078
162,0.142007
162.667,0.165453
163.333,0.159838
164,0.161527
164.667,0.153614
165.333,0.153298
166,0.140578
166.667,0.140438
167.333,0.167236
168,0.193483
168.667,0.198653
169.333,0.17454
170,0.184056
170.667,0.169858
171.333,0.130465
172,0.12524
172.667,0.125373
173.333,0.124796
174,0.123235
174.667,0.123344
175.333,0.160884
176,0.184618
176.667,0.277723
177.333,0.312169
178,0.290974
178.667,0.265897
179.333,0.248799
180,0.225985
180.667,0.183381
181.333,0.174536
182,0.188559
182.667,0.202208
183.333,0.192941
184,0.194993
184.667,0.20298
185.333,0.201388
186,0.199578
186.667,0.190432
187.333,0.185781
188,0.186304
188.667,0.184493
189.333,0.181415
190,0.190373
190.667,0.185145
191.333,0.187689
192,0.189991
192.667,0.195707
193.333,0.195762
194,0.193799
194.667,0.196269
195.333,0.1963
196,0.206152
196.667,0.244468
197.333,0.33462
198,0.44835
198.667,0.550394
199.333,0.674265
200,0.744427
200.667,0.77611
201.333,0.788096
202,0.800098
202.667,0.809158
203.333,0.80725
204,0.804621
204.667,0.794117
205.333,0.795108
206,0.800122
206.667,0.798959
207.333,0.790894
208,0.787203
208.667,0.786052
209.333,0.787468
210,0.785123
210.667,0.785381
211.333,0.782552
212,0.777675
212.667,0.771354
213.333,0.770971
214,0.769344
214.667,0.763792
215.333,0.760312
216,0.760784
216.667,0.759047
217.333,0.761361
218,0.758622
218.667,0.762052
219.333,0.769976
220,0.768618
220.667,0.769492
221.333,0.769407
222,0.769851
222.667,0.76865
223.333,0.769379
224,0.769477
224.667,0.769762
225.333,0.770722
226,0.770218
226.667,0.769149
227.333,0.77055
228,0.7708
228.667,0.771287
229.333,0.784074
230,0.784608
230.667,0.786863
231.333,0.785759
232,0.784503
232.667,0.784358
233.333,0.785096
234,0.784378
234.667,0.785502
235.333,0.787417
236,0.785006
236.667,0.785275
237.333,0.784971
238,0.784062
238.667,0.784577
239.333,0.784951
240,0.784237
240.667,0.785225
241.333,0.787648
242,0.789025
242.667,0.790219
243.333,0.789353
244,0.786629
244.667,0.784214
245.333,0.783828
246,0.785357
246.667,0.785096
247.333,0.785256
248,0.783566
248.667,0.783266
249.333,0.782965
250,0.782575
250.667,0.781132
251.333,0.777491
252,0.778061
252.667,0.776403
253.333,0.772926
254,0.773457
254.667,0.784468
255.333,0.783676
256,0.783001
256.667,0.782025
257.333,0.780289
258,0.781494
258.667,0.783071
259.333,0.782127
260,0.780055
260.667,0.782802
261.333,0.78151
262,0.781986
262.667,0.782739
263.333,0.785837
264,0.785365
264.667,0.785045
265.333,0.784202
266,0.785978
266.667,0.787339
267.333,0.785775
268,0.784963
268.667,0.782251
269.333,0.786618
270,0.787507
270.667,0.786848
271.333,0.790894
272,0.786395
272.667,0.78595
273.333,0.785818
274,0.78478
274.667,0.785053
275.333,0.782887
276,0.784226
276.667,0.787058
277.333,0.787796
278,0.784936
278.667,0.779583
279.333,0.7859
280,0.79748
280.667,0.794004
281.333,0.798963
282,0.810941
282.667,0.827598
283.333,0.813298
284,0.774194
284.667,0.772969
285.333,0.804293
286,0.811062
286.667,0.781904
287.333,0.771514
288,0.756921
288.667,0.725632
289.333,0.707891
290,0.671658
290.667,0.683524
291.333,0.686138
292,0.700196
292.667,0.710587
293.333,0.641716
294,0.540444
294.667,0.634053
295.333,0.62749
296,0.579205
296.667,0.560562
297.333,0.543062
298,0.570972
298.667,0.577789
299.333,0.571838
300,0.619003
300.667,0.697644
301.333,0.766098
302,0.770468
302.667,0.775084
303.333,0.764853
304,0.725648
304.667,0.651864
305.333,0.612238
306,0.584582
306.667,0.607212
307.333,0.604879
308,0.635001
308.667,0.598062
309.333,0.618594
310,0.621126
310.667,0.658279
311.333,0.645278
312,0.551412
312.667,0.494793
313.333,0.475054
314,0.524548
314.667,0.622964
315.333,0.619944
316,0.619394
316.667,0.445782
317.333,0.28232
318,0.243906
318.667,0.217511
319.333,0.184856
320,0.143466
320.667,0.13624
321.333,0.133286
322,0.134776
322.667,0.135416
323.333,0.135054
324,0.132576
324.667,0.131222
325.333,0.131429
326,0.131128
326.667,0.1356
327.333,0.133345
328,0.164813
328.667,0.189449
329.333,0.245366
330,0.258082
330.667,0.191341
331.333,0.212083
332,0.20467
332.667,0.180194
333.333,0.178457
334,0.183311
334.667,0.174103
335.333,0.147399
336,0.139392
336.667,0.186249
337.333,0.293814
338,0.401559
338.667,0.46176
339.333,0.313924
340,0.257563
340.667,0.16054
341.333,0.169916
342,0.126192
342.667,0.117698
343.333,0.118034
344,0.119037
344.667,0.118685
345.333,0.119083
346,0.118705
346.667,0.118529
347.333,0.118709
348,0.119786
348.667,0.119516
349.333,0.119353
350,0.119559
350.667,0.142143
351.333,0.181271
352,0.180443
352.667,0.21124
353.333,0.318166
354,0.398243
354.667,0.372826
355.333,0.326773
356,0.328736
356.667,0.333855
357.333,0.366154
358,0.315407
358.667,0.289495
359.333,0.305933
360,0.31801
360.667,0.309773
361.333,0.321841
362,0.342817
362.667,0.363825
363.333,0.398235
364,0.406152
364.667,0.41449
365.333,0.433835
366,0.45734
366.667,0.544014
367.333,0.629503
368,0.645333
368.667,0.660698
369.333,0.669594
370,0.67931
370.667,0.668716
371.333,0.65762
372,0.656964
372.667,0.683298
373.333,0.699474
374,0.695807
374.667,0.693594
375.333,0.691101
376,0.689927
376.667,0.700703
377.333,0.697582
378,0.699853
378.667,0.697344
379.333,0.691858
380,0.694898
380.667,0.685127
381.333,0.69123
382,0.691273
