time,Qdensity
0,0.17882
0.266667,0.183237
0.533333,0.195188
0.8,0.20577
1.06667,0.203105
1.33333,0.194127
1.6,0.194338
1.86667,0.204404
2.13333,0.210573
2.4,0.210421
2.66667,0.209629
2.93333,0.209247
3.2,0.205602
3.46667,0.208864
3.73333,0.212313
4,0.215618
4.26667,0.209941
4.53333,0.202091
4.8,0.201103
5.06667,0.198579
5.33333,0.204798
5.6,0.227749
5.86667,0.247231
6.13333,0.27061
6.4,0.282944
6.66667,0.281235
6.93333,0.265327
7.2,0.25315
7.46667,0.253372
7.73333,0.265152
8,0.271266
8.26667,0.278773
8.53333,0.274657
8.8,0.273498
9.06667,0.267021
9.33333,0.258608
9.6,0.257547
9.86667,0.256033
10.1333,0.246415
10.4,0.240227
10.6667,0.238998
10.9333,0.237008
11.2,0.237964
11.4667,0.24011
11.7333,0.238959
12,0.238249
12.2667,0.239158
12.5333,0.239833
12.8,0.240324
13.0667,0.239439
13.3333,0.239372
13.6,0.238865
13.8667,0.238619
14.1333,0.23826
14.4,0.237894
14.6667,0.238428
14.9333,0.23764
15.2,0.237383
15.4667,0.237913
15.7333,0.236259
16,0.233633
16.2667,0.234452
16.5333,0.236349
16.8,0.235381
17.0667,0.235783
17.3333,0.235802
17.6,0.235506
17.8667,0.234062
18.1333,0.233063
18.4,0.239638
18.6667,0.246887
18.9333,0.254414
19.2,0.253501
19.4667,0.250973
19.7333,0.246392
20,0.242591
20.2667,0.242279
20.5333,0.243817
20.8,0.241323
21.0667,0.238939
21.3333,0.236251
21.6,0.235869
21.8667,0.236029
22.1333,0.235822
22.4,0.23615
22.6667,0.239614
22.9333,0.247562
23.2,0.252857
23.4667,0.252635
23.7333,0.252085
24,0.249408
24.2667,0.247937
24.5333,0.245202
24.8,0.24521
25.0667,0.245342
25.3333,0.246407
25.6,0.251039
25.8667,0.257742
26.1333,0.263275
26.4,0.263431
26.6667,0.263501
26.9333,0.270622
27.2,0.285984
27.4667,0.301657
27.7333,0.316777
28,0.33126
28.2667,0.348295
28.5333,0.3672
28.8,0.382194
29.0667,0.389678
29.3333,0.398898
29.6,0.406362
29.8667,0.414369
30.1333,0.424139
30.4,0.430959
30.6667,0.435848
30.9333,0.441974
31.2,0.447558
31.4667,0.447195
31.7333,0.447604
32,0.446625
32.2667,0.445892
32.5333,0.445318
32.8,0.446133
33.0667,0.443668
33.3333,0.446485
33.6,0.447175
33.8667,0.448471
34.1333,0.450363
34.4,0.467422
