Frame,Time,Density
291,19.43,0.174888
292,19.497,0.173896
293,19.564,0.170918
294,19.631,0.170918
295,19.698,0.170521
296,19.765,0.17201
297,19.832,0.172506
298,19.899,0.172506
299,19.966,0.172804
300,20.033,0.172208
301,20.1,0.171911
302,20.167,0.171613
303,20.234,0.171911
304,20.301,0.170819
305,20.368,0.171117
306,20.435,0.171712
307,20.502,0.170819
308,20.569,0.170521
309,20.636,0.170422
310,20.703,0.170819
311,20.77,0.170819
312,20.837,0.171117
313,20.904,0.170819
314,20.971,0.170918
315,21.038,0.171216
316,21.105,0.175682
317,21.172,0.178164
318,21.239,0.181241
319,21.306,0.18134
320,21.373,0.183623
321,21.44,0.186005
322,21.507,0.186501
323,21.574,0.186303
324,21.641,0.1866
325,21.708,0.1867
326,21.775,0.186998
327,21.842,0.187395
328,21.909,0.186998
329,21.976,0.186303
330,22.043,0.186799
331,22.11,0.186898
332,22.177,0.186203
333,22.244,0.185409
334,22.311,0.186501
335,22.378,0.183722
336,22.445,0.186104
337,22.512,0.187196
338,22.579,0.186104
339,22.646,0.187196
340,22.713,0.186005
341,22.78,0.18531
342,22.847,0.184715
343,22.914,0.186898
344,22.981,0.186402
345,23.048,0.186898
346,23.115,0.186501
347,23.182,0.185211
348,23.249,0.183921
349,23.316,0.182829
350,23.383,0.181538
351,23.45,0.181638
352,23.517,0.18134
353,23.584,0.181141
354,23.651,0.180943
355,23.718,0.181241
356,23.785,0.180943
357,23.852,0.180943
358,23.919,0.181241
359,23.986,0.184516
360,24.053,0.186402
361,24.12,0.189777
362,24.187,0.190968
363,24.254,0.19206
364,24.321,0.195236
365,24.388,0.193846
366,24.455,0.193548
367,24.522,0.192953
368,24.589,0.193449
369,24.656,0.190571
370,24.723,0.190372
371,24.79,0.190769
372,24.857,0.188784
373,24.924,0.187395
374,24.991,0.186104
375,25.058,0.192258
376,25.125,0.195533
377,25.192,0.19732
378,25.259,0.199504
379,25.326,0.200993
380,25.393,0.202581
381,25.46,0.209231
382,25.527,0.217667
383,25.594,0.229578
384,25.661,0.235633
385,25.728,0.237916
386,25.795,0.24129
387,25.862,0.249727
388,25.929,0.250323
389,25.996,0.252308
390,26.063,0.258462
391,26.13,0.263325
392,26.197,0.270571
393,26.264,0.274739
394,26.331,0.284169
395,26.398,0.294491
396,26.465,0.296377
397,26.532,0.304913
398,26.599,0.314442
399,26.666,0.31335
400,26.733,0.317916
401,26.8,0.326849
402,26.867,0.334094
403,26.934,0.337965
404,27.001,0.339454
405,27.068,0.344615
406,27.135,0.348883
407,27.202,0.35206
408,27.269,0.353648
409,27.336,0.355136
410,27.403,0.357022
411,27.47,0.362878
412,27.537,0.365261
413,27.604,0.369132
414,27.671,0.370422
415,27.738,0.371017
416,27.805,0.380149
417,27.872,0.383127
418,27.939,0.386104
419,28.006,0.38938
420,28.073,0.39206
421,28.14,0.389181
422,28.207,0.390868
423,28.274,0.391464
424,28.341,0.394442
425,28.408,0.393945
426,28.475,0.39871
427,28.542,0.400893
428,28.609,0.401588
429,28.676,0.40397
430,28.743,0.404069
431,28.81,0.40536
432,28.877,0.405161
433,28.944,0.408834
434,29.011,0.40933
435,29.078,0.412109
436,29.145,0.411216
437,29.212,0.410223
438,29.279,0.414491
439,29.346,0.411613
440,29.413,0.411414
441,29.48,0.410124
442,29.547,0.409826
443,29.614,0.411811
444,29.681,0.409826
445,29.748,0.410819
446,29.815,0.411216
447,29.882,0.413002
448,29.949,0.412308
449,30.016,0.413995
450,30.083,0.414591
451,30.15,0.414789
452,30.217,0.413797
453,30.284,0.411216
454,30.351,0.411315
455,30.418,0.411811
456,30.485,0.412308
457,30.552,0.415682
458,30.619,0.416476
459,30.686,0.416476
460,30.753,0.409429
461,30.82,0.404963
462,30.887,0.403871
463,30.954,0.401985
464,31.021,0.399107
465,31.088,0.399007
466,31.155,0.394342
467,31.222,0.390471
468,31.289,0.387692
469,31.356,0.383524
470,31.423,0.379851
471,31.49,0.378362
472,31.557,0.380844
473,31.624,0.381439
474,31.691,0.386005
475,31.758,0.388189
476,31.825,0.390968
477,31.892,0.397717
478,31.959,0.405261
479,32.026,0.40794
480,32.093,0.425409
481,32.16,0.424516
482,32.227,0.427593
483,32.294,0.428784
484,32.361,0.429876
485,32.428,0.430074
486,32.495,0.430769
487,32.562,0.433052
488,32.629,0.432854
489,32.696,0.434739
490,32.763,0.434938
491,32.83,0.434739
492,32.897,0.431663
493,32.964,0.431365
494,33.031,0.429181
495,33.098,0.428288
496,33.165,0.42938
497,33.232,0.428784
498,33.299,0.426005
499,33.366,0.425906
500,33.433,0.424814
501,33.5,0.425806
502,33.567,0.424218
503,33.634,0.43464
504,33.701,0.435533
505,33.768,0.436427
506,33.835,0.435831
507,33.902,0.434144
508,33.969,0.43196
509,34.036,0.431464
510,34.103,0.430471
511,34.17,0.428983
512,34.237,0.429181
513,34.304,0.427395
514,34.371,0.426303
515,34.438,0.425409
516,34.505,0.424615
517,34.572,0.424417
518,34.639,0.424119
519,34.706,0.423127
520,34.773,0.42134
521,34.84,0.421935
522,34.907,0.420546
523,34.974,0.42134
524,35.041,0.414392
525,35.108,0.411117
526,35.175,0.407345
527,35.242,0.406154
528,35.309,0.406154
529,35.376,0.406352
530,35.443,0.406253
531,35.51,0.406551
532,35.577,0.407146
533,35.644,0.406452
534,35.711,0.407246
535,35.778,0.40804
536,35.845,0.407047
537,35.912,0.406849
538,35.979,0.40268
539,36.046,0.40129
540,36.113,0.401985
541,36.18,0.401687
542,36.247,0.400199
543,36.314,0.4
544,36.381,0.401489
545,36.448,0.403474
546,36.515,0.404963
547,36.582,0.408933
548,36.649,0.409529
549,36.716,0.420248
550,36.783,0.423325
551,36.85,0.425707
552,36.917,0.427891
553,36.984,0.42938
554,37.051,0.432854
555,37.118,0.430968
556,37.185,0.434045
557,37.252,0.43464
558,37.319,0.43464
559,37.386,0.436625
560,37.453,0.439305
561,37.52,0.441489
562,37.587,0.443772
563,37.654,0.445459
564,37.721,0.447047
565,37.788,0.446948
566,37.855,0.446352
567,37.922,0.446849
568,37.989,0.445658
569,38.056,0.448238
570,38.123,0.445856
571,38.19,0.448933
572,38.257,0.465012
573,38.324,0.467395
574,38.391,0.463921
575,38.458,0.466303
576,38.525,0.465608
577,38.592,0.4666
578,38.659,0.465012
579,38.726,0.461935
580,38.793,0.461836
581,38.86,0.462134
582,38.927,0.461439
583,38.994,0.461836
584,39.061,0.46402
585,39.128,0.464516
586,39.195,0.467792
587,39.262,0.466402
588,39.329,0.465608
589,39.396,0.467891
590,39.463,0.468586
591,39.53,0.469876
592,39.597,0.469777
593,39.664,0.470471
594,39.731,0.469578
595,39.798,0.48139
596,39.865,0.479007
597,39.932,0.475236
598,39.999,0.475136
599,40.066,0.474243
600,40.133,0.475136
601,40.2,0.474839
602,40.267,0.471663
603,40.334,0.471563
604,40.401,0.470174
605,40.468,0.471067
606,40.535,0.471464
607,40.602,0.47196
608,40.669,0.471762
609,40.736,0.471067
610,40.803,0.469677
611,40.87,0.467593
612,40.937,0.467792
613,41.004,0.466402
614,41.071,0.466998
615,41.138,0.466402
616,41.205,0.465211
617,41.272,0.465012
618,41.339,0.464615
619,41.406,0.46273
620,41.473,0.459752
621,41.54,0.461141
622,41.607,0.461439
623,41.674,0.458759
624,41.741,0.460248
625,41.808,0.460844
626,41.875,0.459851
627,41.942,0.460844
628,42.009,0.460744
629,42.076,0.458462
630,42.143,0.457767
631,42.21,0.456278
632,42.277,0.456576
633,42.344,0.454094
634,42.411,0.452109
635,42.478,0.452308
636,42.545,0.451712
637,42.612,0.449231
638,42.679,0.449926
639,42.746,0.45062
640,42.813,0.451017
641,42.88,0.4533
642,42.947,0.452804
643,43.014,0.453102
644,43.081,0.452109
645,43.148,0.45201
646,43.215,0.452605
647,43.282,0.452705
648,43.349,0.4533
649,43.416,0.453995
