Frame,Time,Density
291,19.43,0.253068
292,19.497,0.252385
293,19.564,0.251452
294,19.631,0.250973
295,19.698,0.249665
296,19.765,0.249139
297,19.832,0.247613
298,19.899,0.246392
299,19.966,0.245327
300,20.033,0.245089
301,20.1,0.243516
302,20.167,0.242591
303,20.234,0.241877
304,20.301,0.242439
305,20.368,0.242552
306,20.435,0.242279
307,20.502,0.242701
308,20.569,0.243485
309,20.636,0.243387
310,20.703,0.243817
311,20.77,0.24336
312,20.837,0.243317
313,20.904,0.242139
314,20.971,0.241323
315,21.038,0.240683
316,21.105,0.240204
317,21.172,0.239267
318,21.239,0.238939
319,21.306,0.237761
320,21.373,0.237219
321,21.44,0.23732
322,21.507,0.236251
323,21.574,0.236239
324,21.641,0.235993
325,21.708,0.23606
326,21.775,0.235869
327,21.842,0.236029
328,21.909,0.236071
329,21.976,0.236013
330,22.043,0.236029
331,22.11,0.236107
332,22.177,0.235873
333,22.244,0.23588
334,22.311,0.235822
335,22.378,0.235915
336,22.445,0.235954
337,22.512,0.236013
338,22.579,0.23615
339,22.646,0.236306
340,22.713,0.236731
341,22.78,0.238342
342,22.847,0.239614
343,22.914,0.24249
344,22.981,0.244496
345,23.048,0.244659
346,23.115,0.247562
347,23.182,0.250087
348,23.249,0.250863
349,23.316,0.252229
350,23.383,0.252857
351,23.45,0.253064
352,23.517,0.25299
353,23.584,0.252787
354,23.651,0.252635
355,23.718,0.252365
356,23.785,0.252717
357,23.852,0.252732
358,23.919,0.252085
359,23.986,0.251546
360,24.053,0.251491
361,24.12,0.250793
362,24.187,0.249408
363,24.254,0.24908
364,24.321,0.248795
365,24.388,0.248456
366,24.455,0.247937
367,24.522,0.247461
368,24.589,0.246997
369,24.656,0.246649
370,24.723,0.245202
371,24.79,0.245373
372,24.857,0.245299
373,24.924,0.245073
374,24.991,0.24521
375,25.058,0.245319
376,25.125,0.24487
377,25.192,0.245295
378,25.259,0.245342
379,25.326,0.245034
380,25.393,0.245346
381,25.46,0.245514
382,25.527,0.246407
383,25.594,0.247055
384,25.661,0.247718
385,25.728,0.249193
386,25.795,0.251039
387,25.862,0.251964
388,25.929,0.254312
389,25.996,0.256322
390,26.063,0.257742
391,26.13,0.25958
392,26.197,0.261507
393,26.264,0.262452
394,26.331,0.263275
395,26.398,0.261855
396,26.465,0.262986
397,26.532,0.262588
398,26.599,0.263431
399,26.666,0.263154
400,26.733,0.263205
401,26.8,0.263372
402,26.867,0.263501
403,26.934,0.264239
404,27.001,0.266069
405,27.068,0.267309
406,27.135,0.270622
407,27.202,0.274926
408,27.269,0.276853
409,27.336,0.281251
410,27.403,0.285984
411,27.47,0.28868
412,27.537,0.293491
413,27.604,0.298949
414,27.671,0.301657
415,27.738,0.306019
416,27.805,0.310389
417,27.872,0.312434
418,27.939,0.316777
419,28.006,0.321299
420,28.073,0.322446
421,28.14,0.326629
422,28.207,0.33126
423,28.274,0.332977
424,28.341,0.339314
425,28.408,0.345822
426,28.475,0.348295
427,28.542,0.354101
428,28.609,0.360372
429,28.676,0.362303
430,28.743,0.3672
431,28.81,0.371172
432,28.877,0.372994
433,28.944,0.377512
434,29.011,0.382194
435,29.078,0.383412
436,29.145,0.386666
437,29.212,0.388906
438,29.279,0.389678
439,29.346,0.392441
440,29.413,0.394743
441,29.48,0.396241
442,29.547,0.398898
443,29.614,0.399983
444,29.681,0.401306
445,29.748,0.404735
446,29.815,0.406362
447,29.882,0.407388
448,29.949,0.41083
449,30.016,0.413819
450,30.083,0.414369
451,30.15,0.417521
452,30.217,0.420175
453,30.284,0.42122
454,30.351,0.424139
455,30.418,0.42666
456,30.485,0.427413
457,30.552,0.428767
458,30.619,0.430959
459,30.686,0.431541
460,30.753,0.432918
461,30.82,0.434924
462,30.887,0.435848
463,30.954,0.437979
464,31.021,0.439742
465,31.088,0.440371
466,31.155,0.441974
467,31.222,0.442259
468,31.289,0.442676
469,31.356,0.443675
470,31.423,0.447558
471,31.49,0.447573
472,31.557,0.447616
473,31.624,0.447608
474,31.691,0.447195
475,31.758,0.447624
476,31.825,0.447199
477,31.892,0.446848
478,31.959,0.447604
479,32.026,0.44714
480,32.093,0.447097
481,32.16,0.446781
482,32.227,0.446625
483,32.294,0.44629
484,32.361,0.446965
485,32.428,0.445837
486,32.495,0.445892
487,32.562,0.446212
488,32.629,0.446169
489,32.696,0.445552
490,32.763,0.445318
491,32.83,0.445533
492,32.897,0.445431
493,32.964,0.446079
494,33.031,0.446133
495,33.098,0.444385
496,33.165,0.443867
497,33.232,0.44478
498,33.299,0.443668
499,33.366,0.443414
500,33.433,0.444717
501,33.5,0.445142
502,33.567,0.446485
503,33.634,0.447203
504,33.701,0.447725
505,33.768,0.447761
506,33.835,0.447175
507,33.902,0.447234
508,33.969,0.447893
509,34.036,0.448088
510,34.103,0.448471
511,34.17,0.449021
512,34.237,0.449021
513,34.304,0.449087
514,34.371,0.450363
515,34.438,0.452493
516,34.505,0.453879
517,34.572,0.459009
518,34.639,0.467422
519,34.706,0.470828
520,34.773,0.491726
521,34.84,0.493587
522,34.907,0.495464
523,34.974,0.500868
524,35.041,0.507899
525,35.108,0.510865
526,35.175,0.512581
527,35.242,0.513132
528,35.309,0.514856
529,35.376,0.515558
530,35.443,0.516155
531,35.51,0.51671
532,35.577,0.517451
533,35.644,0.516023
534,35.711,0.51639
535,35.778,0.516979
536,35.845,0.516526
537,35.912,0.517127
538,35.979,0.516869
539,36.046,0.516592
540,36.113,0.516339
541,36.18,0.516175
542,36.247,0.517759
543,36.314,0.518372
544,36.381,0.518754
545,36.448,0.525024
546,36.515,0.52536
547,36.582,0.524482
548,36.649,0.525294
549,36.716,0.524217
550,36.783,0.523526
551,36.85,0.522465
552,36.917,0.522398
553,36.984,0.521454
554,37.051,0.520674
555,37.118,0.520791
556,37.185,0.520018
557,37.252,0.519792
558,37.319,0.519858
559,37.386,0.520139
560,37.453,0.520529
561,37.52,0.520689
562,37.587,0.520986
563,37.654,0.521517
564,37.721,0.520845
565,37.788,0.521048
566,37.855,0.520245
567,37.922,0.52003
568,37.989,0.517751
569,38.056,0.517864
570,38.123,0.515231
571,38.19,0.515613
572,38.257,0.516222
573,38.324,0.515933
574,38.391,0.51637
575,38.458,0.516542
576,38.525,0.516538
577,38.592,0.515824
578,38.659,0.515824
579,38.726,0.516265
580,38.793,0.516971
581,38.86,0.517252
582,38.927,0.517541
583,38.994,0.517673
584,39.061,0.518223
585,39.128,0.519121
586,39.195,0.519733
587,39.262,0.520588
588,39.329,0.521126
589,39.396,0.522738
590,39.463,0.524217
591,39.53,0.525188
592,39.597,0.526577
593,39.664,0.52996
594,39.731,0.531509
595,39.798,0.543148
596,39.865,0.547432
597,39.932,0.551034
598,39.999,0.556364
599,40.066,0.558471
600,40.133,0.56082
601,40.2,0.56295
602,40.267,0.564721
603,40.334,0.565634
604,40.401,0.567527
605,40.468,0.568537
606,40.535,0.569208
607,40.602,0.573106
608,40.669,0.580231
609,40.736,0.582319
610,40.803,0.585159
611,40.87,0.587044
612,40.937,0.588281
613,41.004,0.588928
614,41.071,0.58983
615,41.138,0.58958
616,41.205,0.589974
617,41.272,0.590563
618,41.339,0.590813
619,41.406,0.590871
620,41.473,0.599358
621,41.54,0.598616
622,41.607,0.597941
623,41.674,0.597664
624,41.741,0.597469
625,41.808,0.596982
626,41.875,0.596939
627,41.942,0.596708
628,42.009,0.596763
629,42.076,0.597032
630,42.143,0.597259
631,42.21,0.598944
632,42.277,0.59944
633,42.344,0.601196
634,42.411,0.601929
635,42.478,0.602214
636,42.545,0.603607
637,42.612,0.603529
638,42.679,0.604114
639,42.746,0.607571
640,42.813,0.608195
641,42.88,0.608488
642,42.947,0.609136
643,43.014,0.607926
644,43.081,0.608726
645,43.148,0.618586
646,43.215,0.618289
647,43.282,0.618129
648,43.349,0.618605
649,43.416,0.617657
650,43.483,0.617505
651,43.55,0.617025
652,43.617,0.616658
653,43.684,0.615597
654,43.751,0.616448
655,43.818,0.621536
656,43.885,0.622098
657,43.952,0.621953
658,44.019,0.622078
659,44.086,0.621895
660,44.153,0.621462
661,44.22,0.620591
662,44.287,0.619628
663,44.354,0.618972
664,44.421,0.618278
665,44.488,0.616139
666,44.555,0.615207
667,44.622,0.615148
668,44.689,0.614879
669,44.756,0.614493
670,44.823,0.610466
671,44.89,0.609666
672,44.957,0.610677
673,45.024,0.610435
674,45.091,0.609975
675,45.158,0.609557
676,45.225,0.608882
