Frame,Time,Density
1,0,0.148005
2,0.067,0.150445
3,0.134,0.146713
4,0.201,0.146856
5,0.268,0.143985
6,0.335,0.143267
7,0.402,0.134798
8,0.469,0.137382
9,0.536,0.136951
10,0.603,0.139966
11,0.67,0.144559
12,0.737,0.150589
13,0.804,0.151593
14,0.871,0.157049
15,0.938,0.156618
16,1.005,0.156905
17,1.072,0.15346
18,1.139,0.154177
19,1.206,0.149727
20,1.273,0.144416
21,1.34,0.143842
22,1.407,0.144846
23,1.474,0.149297
24,1.541,0.149727
25,1.608,0.150445
26,1.675,0.152742
27,1.742,0.15346
28,1.809,0.157192
29,1.876,0.160063
30,1.943,0.162073
31,2.01,0.162934
32,2.077,0.164513
33,2.144,0.161068
34,2.211,0.16437
35,2.278,0.162504
36,2.345,0.165949
37,2.412,0.165375
38,2.479,0.16681
39,2.546,0.167959
40,2.613,0.165518
41,2.68,0.167528
42,2.747,0.170399
43,2.814,0.165805
44,2.881,0.168246
45,2.948,0.173557
46,3.015,0.169107
47,3.082,0.173414
48,3.149,0.167959
49,3.216,0.168102
50,3.283,0.174849
51,3.35,0.174706
52,3.417,0.171691
53,3.484,0.174131
54,3.551,0.174131
55,3.618,0.170399
56,3.685,0.173844
57,3.752,0.176572
58,3.819,0.17772
59,3.886,0.173701
60,3.953,0.17528
61,4.02,0.180591
62,4.087,0.180448
63,4.154,0.181022
64,4.221,0.184324
65,4.288,0.181596
66,4.355,0.180448
67,4.422,0.181166
68,4.489,0.182458
69,4.556,0.181596
70,4.623,0.181453
71,4.69,0.182314
72,4.757,0.176859
73,4.824,0.176141
74,4.891,0.177003
75,4.958,0.175567
76,5.025,0.176428
77,5.092,0.175567
78,5.159,0.174131
79,5.226,0.174275
80,5.293,0.173127
81,5.36,0.180448
82,5.427,0.182601
83,5.494,0.191502
84,5.561,0.200402
85,5.628,0.214327
86,5.695,0.22294
87,5.762,0.225955
88,5.829,0.230548
89,5.896,0.232127
90,5.963,0.235429
91,6.03,0.239162
92,6.097,0.241028
93,6.164,0.242751
94,6.231,0.246483
95,6.298,0.241171
96,6.365,0.238444
97,6.432,0.227103
98,6.499,0.221504
99,6.566,0.216193
100,6.633,0.205426
101,6.7,0.201694
102,6.767,0.193224
103,6.834,0.189492
104,6.901,0.19064
105,6.968,0.186047
106,7.035,0.186334
107,7.102,0.181309
108,7.169,0.188487
109,7.236,0.187051
110,7.303,0.193655
111,7.37,0.190784
112,7.437,0.194229
113,7.504,0.194803
114,7.571,0.194516
115,7.638,0.198105
116,7.705,0.196813
117,7.772,0.202125
118,7.839,0.204421
119,7.906,0.203847
120,7.973,0.203129
121,8.04,0.203273
122,8.107,0.206001
123,8.174,0.200402
124,8.241,0.202412
125,8.308,0.205426
126,8.375,0.199541
127,8.442,0.196095
128,8.509,0.196239
129,8.576,0.189205
130,8.643,0.187913
131,8.71,0.187482
132,8.777,0.182745
133,8.844,0.182027
134,8.911,0.18174
135,8.978,0.176572
136,9.045,0.177577
137,9.112,0.176572
138,9.179,0.17284
139,9.246,0.169107
140,9.313,0.165088
141,9.38,0.160637
142,9.447,0.159202
143,9.514,0.155326
144,9.581,0.154895
145,9.648,0.152742
146,9.715,0.152168
147,9.782,0.15145
148,9.849,0.150589
149,9.916,0.151163
150,9.983,0.150158
151,10.05,0.151881
152,10.117,0.153747
153,10.184,0.15389
154,10.251,0.152455
155,10.318,0.152885
156,10.385,0.15346
157,10.452,0.153603
158,10.519,0.156044
159,10.586,0.155182
160,10.653,0.155469
161,10.72,0.156331
162,10.787,0.157766
163,10.854,0.159633
164,10.921,0.158197
165,10.988,0.159489
166,11.055,0.158628
167,11.122,0.158197
168,11.189,0.159776
169,11.256,0.160781
170,11.323,0.159489
171,11.39,0.160637
172,11.457,0.16236
173,11.524,0.16236
174,11.591,0.161786
175,11.658,0.160494
176,11.725,0.15992
177,11.792,0.161499
178,11.859,0.16236
179,11.926,0.162934
180,11.993,0.163078
181,12.06,0.163939
182,12.127,0.164657
183,12.194,0.165231
184,12.261,0.1648
185,12.328,0.165088
186,12.395,0.165088
187,12.462,0.164083
188,12.529,0.164083
189,12.596,0.1648
190,12.663,0.165662
191,12.73,0.165375
192,12.797,0.165375
193,12.864,0.165375
194,12.931,0.1648
195,12.998,0.164657
196,13.065,0.164944
197,13.132,0.165231
198,13.199,0.164083
199,13.266,0.163796
200,13.333,0.163508
201,13.4,0.163652
202,13.467,0.164083
203,13.534,0.164513
204,13.601,0.167528
205,13.668,0.167528
206,13.735,0.167384
207,13.802,0.167384
208,13.869,0.167528
209,13.936,0.167672
210,14.003,0.167241
211,14.07,0.167528
212,14.137,0.167384
213,14.204,0.167241
214,14.271,0.166667
215,14.338,0.166092
216,14.405,0.166667
217,14.472,0.166523
218,14.539,0.167241
219,14.606,0.16638
220,14.673,0.165375
221,14.74,0.163652
222,14.807,0.163078
223,14.874,0.163078
224,14.941,0.162647
225,15.008,0.162791
226,15.075,0.162647
227,15.142,0.160924
228,15.209,0.160924
229,15.276,0.159489
230,15.343,0.161499
231,15.41,0.16236
232,15.477,0.162791
233,15.544,0.161929
234,15.611,0.162216
235,15.678,0.161929
236,15.745,0.161786
237,15.812,0.161642
238,15.879,0.161355
239,15.946,0.161355
240,16.013,0.161212
241,16.08,0.160781
242,16.147,0.160207
243,16.214,0.160063
244,16.281,0.16035
245,16.348,0.159489
246,16.415,0.159058
247,16.482,0.159345
248,16.549,0.159489
249,16.616,0.159202
250,16.683,0.160063
251,16.75,0.15992
252,16.817,0.15992
253,16.884,0.160207
254,16.951,0.160063
255,17.018,0.160207
256,17.085,0.163939
257,17.152,0.16681
258,17.219,0.167959
259,17.286,0.169107
260,17.353,0.17083
261,17.42,0.172983
262,17.487,0.173127
263,17.554,0.174419
264,17.621,0.174706
265,17.688,0.172983
266,17.755,0.168246
267,17.822,0.164944
268,17.889,0.165805
269,17.956,0.165518
270,18.023,0.16638
271,18.09,0.165805
272,18.157,0.165088
273,18.224,0.166236
274,18.291,0.163508
275,18.358,0.163652
276,18.425,0.160637
277,18.492,0.159489
278,18.559,0.158915
279,18.626,0.160063
280,18.693,0.163078
281,18.76,0.166092
282,18.827,0.16681
283,18.894,0.167097
284,18.961,0.169394
285,19.028,0.169968
286,19.095,0.170973
287,19.162,0.170686
288,19.229,0.169825
289,19.296,0.168102
290,19.363,0.16638
