time,Qdensity
0,0.17882
0.133333,0.180666
0.266667,0.183237
0.4,0.189722
0.533333,0.195188
0.666667,0.201872
0.8,0.20577
0.933333,0.205353
1.06667,0.203105
1.2,0.194267
1.33333,0.194127
1.46667,0.195504
1.6,0.194338
1.73333,0.198009
1.86667,0.204404
2,0.208884
2.13333,0.210573
2.26667,0.211697
2.4,0.210421
2.53333,0.209243
2.66667,0.209629
2.8,0.209527
2.93333,0.209247
3.06667,0.206621
3.2,0.205602
3.33333,0.206667
3.46667,0.208864
3.6,0.210331
3.73333,0.212313
3.86667,0.21293
4,0.215618
4.13333,0.211775
4.26667,0.209941
4.4,0.206367
4.53333,0.202091
4.66667,0.201377
4.8,0.201103
4.93333,0.199168
5.06667,0.198579
5.2,0.201482
5.33333,0.204798
5.46667,0.211755
5.6,0.227749
5.73333,0.237929
5.86667,0.247231
6,0.262787
6.13333,0.27061
6.26667,0.2796
6.4,0.282944
6.53333,0.281918
6.66667,0.281235
6.8,0.272374
6.93333,0.265327
7.06667,0.260793
7.2,0.25315
7.33333,0.251082
7.46667,0.253372
7.6,0.260122
7.73333,0.265152
7.86667,0.264695
8,0.271266
8.13333,0.274539
8.26667,0.278773
8.4,0.275207
8.53333,0.274657
8.66667,0.276834
8.8,0.273498
8.93333,0.271391
9.06667,0.267021
9.2,0.261363
9.33333,0.258608
9.46667,0.25869
9.6,0.257547
9.73333,0.256579
9.86667,0.256033
10,0.249662
10.1333,0.246415
10.2667,0.243462
10.4,0.240227
10.5333,0.238943
10.6667,0.238998
10.8,0.237168
10.9333,0.237008
11.0667,0.237035
11.2,0.237964
11.3333,0.238432
11.4667,0.24011
11.6,0.240367
11.7333,0.238959
11.8667,0.238194
12,0.238249
12.1333,0.238893
12.2667,0.239158
12.4,0.239685
12.5333,0.239833
12.6667,0.240562
12.8,0.240324
12.9333,0.239173
13.0667,0.239439
13.2,0.239372
13.3333,0.239372
13.4667,0.239255
13.6,0.238865
13.7333,0.239236
13.8667,0.238619
14,0.238955
14.1333,0.23826
14.2667,0.237874
14.4,0.237894
14.5333,0.238214
14.6667,0.238428
14.8,0.23771
14.9333,0.23764
15.0667,0.237539
15.2,0.237383
15.3333,0.237449
15.4667,0.237913
15.6,0.237359
15.7333,0.236259
15.8667,0.236095
16,0.233633
16.1333,0.23304
16.2667,0.234452
16.4,0.235123
16.5333,0.236349
16.6667,0.235627
16.8,0.235381
16.9333,0.235818
17.0667,0.235783
17.2,0.23583
17.3333,0.235802
17.4667,0.235837
17.6,0.235506
17.7333,0.235588
17.8667,0.234062
18,0.233535
18.1333,0.233063
18.2667,0.233992
18.4,0.239638
18.5333,0.243231
18.6667,0.246887
18.8,0.252073
18.9333,0.254414
19.0667,0.255011
19.2,0.253501
19.3333,0.252385
19.4667,0.250973
19.6,0.249139
19.7333,0.246392
19.8667,0.245089
20,0.242591
20.1333,0.242439
20.2667,0.242279
20.4,0.243485
20.5333,0.243817
20.6667,0.243317
20.8,0.241323
20.9333,0.240204
21.0667,0.238939
21.2,0.237219
21.3333,0.236251
21.4667,0.235993
21.6,0.235869
21.7333,0.236071
21.8667,0.236029
22,0.235873
22.1333,0.235822
22.2667,0.235954
22.4,0.23615
22.5333,0.236731
22.6667,0.239614
22.8,0.244496
22.9333,0.247562
23.0667,0.250863
23.2,0.252857
23.3333,0.25299
23.4667,0.252635
23.6,0.252717
23.7333,0.252085
23.8667,0.251491
24,0.249408
24.1333,0.248795
24.2667,0.247937
24.4,0.246997
24.5333,0.245202
24.6667,0.245299
24.8,0.24521
24.9333,0.24487
25.0667,0.245342
25.2,0.245346
25.3333,0.246407
25.4667,0.247718
25.6,0.251039
25.7333,0.254312
25.8667,0.257742
26,0.261507
26.1333,0.263275
26.2667,0.262986
26.4,0.263431
26.5333,0.263205
26.6667,0.263501
26.8,0.266069
26.9333,0.270622
27.0667,0.276853
27.2,0.285984
