time,Qdensity
0,0.17882
2.66667,0.209629
5.33333,0.204798
8,0.271266
10.6667,0.238998
13.3333,0.239372
16,0.233633
18.6667,0.246887
21.3333,0.236251
24,0.249408
26.6667,0.263501
29.3333,0.398898
32,0.446625
34.6667,0.495464
37.3333,0.520986
40,0.564721
42.6667,0.609136
45.3333,0.611574
48,0.655212
50.6667,0.693953
53.3333,0.692677
56,0.719803
58.6667,0.719725
61.3333,0.719924
64,0.71768
66.6667,0.716217
69.3333,0.713958
72,0.714988
74.6667,0.714598
77.3333,0.696763
80,0.71475
82.6667,0.708667
85.3333,0.710224
88,0.706771
90.6667,0.705971
93.3333,0.704637
96,0.709619
98.6667,0.734146
101.333,0.742574
104,0.761743
106.667,0.754201
109.333,0.711671
112,0.714496
114.667,0.73056
117.333,0.466856
120,0.390408
122.667,0.348498
125.333,0.338338
128,0.559961
130.667,0.256665
133.333,0.15903
136,0.445556
138.667,0.175469
141.333,0.443492
144,0.43181
146.667,0.167696
149.333,0.142268
152,0.219895
154.667,0.203476
157.333,0.146002
160,0.254636
162.667,0.165453
165.333,0.153298
168,0.193483
170.667,0.169858
173.333,0.124796
176,0.184618
178.667,0.265897
181.333,0.174536
184,0.194993
186.667,0.190432
189.333,0.181415
192,0.189991
194.667,0.196269
197.333,0.33462
200,0.744427
202.667,0.809158
205.333,0.795108
208,0.787203
210.667,0.785381
213.333,0.770971
216,0.760784
218.667,0.762052
221.333,0.769407
224,0.769477
226.667,0.769149
229.333,0.784074
232,0.784503
234.667,0.785502
237.333,0.784971
240,0.784237
242.667,0.790219
245.333,0.783828
248,0.783566
250.667,0.781132
253.333,0.772926
256,0.783001
258.667,0.783071
261.333,0.78151
264,0.785365
266.667,0.787339
269.333,0.786618
272,0.786395
274.667,0.785053
277.333,0.787796
280,0.79748
282.667,0.827598
285.333,0.804293
288,0.756921
290.667,0.683524
293.333,0.641716
296,0.579205
298.667,0.577789
301.333,0.766098
304,0.725648
306.667,0.607212
309.333,0.618594
312,0.551412
314.667,0.622964
317.333,0.28232
320,0.143466
322.667,0.135416
325.333,0.131429
328,0.164813
330.667,0.191341
333.333,0.178457
336,0.139392
338.667,0.46176
341.333,0.169916
344,0.119037
346.667,0.118529
349.333,0.119353
352,0.180443
354.667,0.372826
357.333,0.366154
360,0.31801
362.667,0.363825
365.333,0.433835
368,0.645333
370.667,0.668716
373.333,0.699474
376,0.689927
378.667,0.697344
381.333,0.69123
