time,Qdensity
85.6,0.708687
86,0.707551
86.4,0.70706
86.8,0.706353
87.2,0.706178
87.6,0.705358
88,0.706771
88.4,0.706018
88.8,0.705873
89.2,0.704843
89.6,0.706061
90,0.705475
90.4,0.705288
90.8,0.706381
91.2,0.705132
91.6,0.704539
92,0.705038
92.4,0.702299
92.8,0.702412
93.2,0.704746
93.6,0.70592
94,0.709307
94.4,0.710692
94.8,0.712553
95.2,0.713915
95.6,0.71404
96,0.709619
96.4,0.713201
96.8,0.714485
97.2,0.714274
97.6,0.714972
98,0.715511
98.4,0.728098
98.8,0.735886
99.2,0.734513
99.6,0.742426
100,0.746499
100.4,0.737252
100.8,0.74335
101.2,0.741411
101.6,0.740724
102,0.745016
102.4,0.747627
102.8,0.758759
103.2,0.759461
103.6,0.758279
104,0.761743
104.4,0.754923
104.8,0.762852
105.2,0.769016
105.6,0.781885
106,0.787382
106.4,0.775283
106.8,0.745598
107.2,0.743354
107.6,0.739772
108,0.727123
108.4,0.728925
108.8,0.726327
109.2,0.71468
109.6,0.706517
110,0.692814
110.4,0.685194
110.8,0.696934
111.2,0.716186
111.6,0.718308
112,0.714496
112.4,0.710837
112.8,0.72578
113.2,0.729156
113.6,0.71882
114,0.725987
114.4,0.725382
114.8,0.730993
115.2,0.749242
115.6,0.68167
116,0.633799
116.4,0.549789
116.8,0.507927
117.2,0.48068
117.6,0.447078
118,0.469306
118.4,0.503162
118.8,0.480957
119.2,0.438123
119.6,0.39303
120,0.390408
120.4,0.40573
120.8,0.41147
121.2,0.397985
121.6,0.385609
122,0.362475
122.4,0.349962
122.8,0.345767
123.2,0.321876
123.6,0.310081
124,0.298762
124.4,0.290416
124.8,0.27539
125.2,0.329949
125.6,0.323527
126,0.35718
126.4,0.388855
126.8,0.453079
127.2,0.540487
127.6,0.57734
128,0.559961
128.4,0.475709
128.8,0.386713
129.2,0.348764
129.6,0.32906
130,0.298161
130.4,0.272706
130.8,0.247906
131.2,0.233387
131.6,0.193581
132,0.155819
132.4,0.144617
132.8,0.142046
133.2,0.141394
133.6,0.198641
134,0.264769
134.4,0.388582
134.8,0.422535
135.2,0.53046
135.6,0.532918
136,0.445556
136.4,0.364371
136.8,0.325076
137.2,0.282878
137.6,0.229637
138,0.216882
138.4,0.199664
138.8,0.163076
139.2,0.144242
139.6,0.144024
140,0.163744
140.4,0.205864
140.8,0.274212
141.2,0.408407
141.6,0.539102
142,0.672778
142.4,0.732211
142.8,0.729983
143.2,0.716034
143.6,0.565104
144,0.43181
144.4,0.435318
144.8,0.413893
145.2,0.305344
145.6,0.240761
146,0.217643
146.4,0.179878
146.8,0.159089
147.2,0.150423
147.6,0.141925
148,0.1372
148.4,0.137664
148.8,0.139228
149.2,0.141195
149.6,0.143435
150,0.141199
150.4,0.143372
150.8,0.144078
151.2,0.165187
151.6,0.201205
152,0.219895
152.4,0.213667
152.8,0.212594
153.2,0.198415
153.6,0.217702
154,0.229981
154.4,0.211123
154.8,0.200659
155.2,0.184774
155.6,0.167485
156,0.15308
156.4,0.147165
156.8,0.161769
157.2,0.151679
157.6,0.145448
158,0.142709
158.4,0.137691
158.8,0.138795
159.2,0.191177
159.6,0.264469
160,0.254636
160.4,0.228627
160.8,0.198618
161.2,0.187974
161.6,0.163529
162,0.142007
162.4,0.164079
162.8,0.162554
163.2,0.162678
163.6,0.140344
164,0.161527
164.4,0.158531
164.8,0.147758
165.2,0.157021
165.6,0.141195
166,0.140578
166.4,0.141889
166.8,0.141265
167.2,0.152186
167.6,0.190292
168,0.193483
168.4,0.203565
168.8,0.201318
169.2,0.188231
169.6,0.165261
170,0.184056
170.4,0.191115
170.8,0.160755
171.2,0.137504
171.6,0.126376
172,0.12524
172.4,0.125264
172.8,0.125229
173.2,0.124706
173.6,0.124667
174,0.123235
174.4,0.123785
174.8,0.123898
175.2,0.150684
175.6,0.161722
176,0.184618
176.4,0.238756
176.8,0.28788
177.2,0.31245
177.6,0.306347
178,0.290974
178.4,0.28358
178.8,0.262042
179.2,0.240375
179.6,0.246688
180,0.225985
180.4,0.201927
180.8,0.179608
181.2,0.176311
181.6,0.173412
182,0.188559
182.4,0.198154
182.8,0.200624
183.2,0.197471
183.6,0.192551
184,0.194993
184.4,0.202364
184.8,0.203398
185.2,0.20197
185.6,0.200288
186,0.199578
186.4,0.196445
186.8,0.188013
187.2,0.185758
187.6,0.185539
188,0.186304
188.4,0.184997
188.8,0.184599
189.2,0.183214
189.6,0.182445
190,0.190373
190.4,0.192223
190.8,0.183947
191.2,0.186577
191.6,0.184521
192,0.189991
192.4,0.196659
192.8,0.195688
193.2,0.195153
193.6,0.196382
194,0.193799
194.4,0.195048
194.8,0.19623
195.2,0.196051
195.6,0.195208
196,0.206152
196.4,0.223699
196.8,0.252537
197.2,0.301735
197.6,0.373357
198,0.44835
198.4,0.522558
198.8,0.588561
199.2,0.65595
199.6,0.69844
200,0.744427
200.4,0.76641
200.8,0.773913
201.2,0.789282
201.6,0.794452
202,0.800098
202.4,0.812834
202.8,0.808136
203.2,0.806618
203.6,0.804777
204,0.804621
204.4,0.794523
204.8,0.793727
205.2,0.794788
205.6,0.80011
206,0.800122
206.4,0.80027
206.8,0.797234
207.2,0.793336
207.6,0.787519
208,0.787203
208.4,0.789173
208.8,0.784358
209.2,0.788471
209.6,0.785591
210,0.785123
210.4,0.784132
210.8,0.784159
211.2,0.782497
211.6,0.780652
212,0.777675
212.4,0.77506
212.8,0.769532
213.2,0.771717
213.6,0.769656
214,0.769344
214.4,0.765985
214.8,0.763312
215.2,0.760737
215.6,0.761802
216,0.760784
216.4,0.759527
216.8,0.758673
217.2,0.755099
217.6,0.759535
218,0.758622
218.4,0.759477
218.8,0.762419
219.2,0.769754
219.6,0.769293
220,0.768618
220.4,0.768568
220.8,0.76886
221.2,0.768981
221.6,0.769902
222,0.769851
222.4,0.768361
222.8,0.768907
223.2,0.769239
223.6,0.769668
224,0.769477
224.4,0.768958
224.8,0.770249
225.2,0.770538
225.6,0.769649
226,0.770218
226.4,0.768681
226.8,0.769262
227.2,0.769204
227.6,0.771428
228,0.7708
228.4,0.770979
228.8,0.773082
229.2,0.784148
229.6,0.78421
230,0.784608
230.4,0.785209
230.8,0.786586
231.2,0.7859
231.6,0.78515
232,0.784503
232.4,0.785135
232.8,0.784152
233.2,0.78444
233.6,0.784557
234,0.784378
234.4,0.784421
234.8,0.785467
235.2,0.787788
235.6,0.785521
236,0.785006
236.4,0.785607
236.8,0.785162
237.2,0.785205
237.6,0.784237
238,0.784062
238.4,0.784421
238.8,0.784514
239.2,0.785115
239.6,0.785104
240,0.784237
240.4,0.784179
240.8,0.7859
241.2,0.786364
241.6,0.787944
242,0.789025
242.4,0.789692
242.8,0.789993
243.2,0.789696
243.6,0.7878
244,0.786629
244.4,0.785966
244.8,0.784273
245.2,0.784276
245.6,0.784632
246,0.785357
246.4,0.784163
246.8,0.785264
247.2,0.785412
247.6,0.784788
248,0.783566
248.4,0.783215
248.8,0.78336
249.2,0.783457
249.6,0.782638
250,0.782575
250.4,0.782564
250.8,0.780683
251.2,0.778194
251.6,0.777499
252,0.778061
252.4,0.77707
252.8,0.776129
253.2,0.773886
253.6,0.7719
254,0.773457
254.4,0.775283
254.8,0.784159
255.2,0.783211
255.6,0.782985
256,0.783001
256.4,0.782517
256.8,0.782002
257.2,0.780507
257.6,0.780008
258,0.781494
258.4,0.782708
258.8,0.781772
259.2,0.782244
259.6,0.781725
260,0.780055
260.4,0.782868
260.8,0.782919
261.2,0.780667
261.6,0.781775
262,0.781986
262.4,0.783043
262.8,0.783114
263.2,0.785841
263.6,0.786547
264,0.785365
264.4,0.78487
264.8,0.785685
265.2,0.785115
265.6,0.782275
266,0.785978
266.4,0.788217
266.8,0.785915
267.2,0.785307
267.6,0.785517
268,0.784963
268.4,0.783758
268.8,0.783344
269.2,0.785388
269.6,0.788487
270,0.787507
270.4,0.787589
270.8,0.787121
271.2,0.791651
271.6,0.789419
272,0.786395
272.4,0.785865
272.8,0.786259
273.2,0.786504
273.6,0.785186
274,0.78478
274.4,0.784276
274.8,0.784807
275.2,0.783461
275.6,0.782595
276,0.784226
276.4,0.785884
276.8,0.787218
277.2,0.787546
277.6,0.786992
278,0.784936
278.4,0.78318
278.8,0.777281
279.2,0.782704
279.6,0.788888
280,0.79748
280.4,0.792751
280.8,0.794406
281.2,0.795806
281.6,0.803653
282,0.810941
282.4,0.826112
282.8,0.824262
283.2,0.81775
283.6,0.790012
284,0.774194
284.4,0.774686
284.8,0.777378
285.2,0.797515
285.6,0.812354
286,0.811062
286.4,0.787546
286.8,0.776508
287.2,0.771326
287.6,0.769742
288,0.756921
288.4,0.734357
288.8,0.721036
289.2,0.710985
289.6,0.672107
290,0.671658
290.4,0.681163
290.8,0.686095
291.2,0.682896
291.6,0.705175
292,0.700196
292.4,0.707618
292.8,0.695643
293.2,0.659496
293.6,0.60324
294,0.540444
294.4,0.600965
294.8,0.644591
295.2,0.636499
295.6,0.611914
296,0.579205
296.4,0.572267
296.8,0.558486
297.2,0.536496
297.6,0.55737
298,0.570972
298.4,0.581234
298.8,0.575732
299.2,0.566462
299.6,0.576462
300,0.619003
300.4,0.673769
300.8,0.718582
301.2,0.769571
301.6,0.769126
302,0.770468
302.4,0.775084
302.8,0.770725
303.2,0.765349
303.6,0.752676
304,0.725648
304.4,0.680999
304.8,0.638395
305.2,0.625906
305.6,0.584621
306,0.584582
306.4,0.615394
306.8,0.597461
307.2,0.599693
307.6,0.619261
308,0.635001
308.4,0.613209
308.8,0.585846
309.2,0.610369
309.6,0.619885
310,0.621126
310.4,0.650397
310.8,0.659059
311.2,0.642274
311.6,0.62326
312,0.551412
312.4,0.506046
312.8,0.488773
313.2,0.472966
313.6,0.476903
314,0.524548
314.4,0.589041
314.8,0.609776
315.2,0.626405
315.6,0.626631
316,0.619394
316.4,0.511099
316.8,0.39582
317.2,0.29987
317.6,0.262491
318,0.243906
318.4,0.237605
318.8,0.208759
319.2,0.19353
319.6,0.162234
320,0.143466
320.4,0.137285
320.8,0.134866
321.2,0.133028
321.6,0.133618
322,0.134776
322.4,0.13656
322.8,0.135814
323.2,0.135331
323.6,0.134101
324,0.132576
324.4,0.132088
324.8,0.131015
325.2,0.131175
325.6,0.130313
326,0.131128
326.4,0.131877
326.8,0.137703
327.2,0.137301
327.6,0.13073
328,0.164813
328.4,0.16674
328.8,0.206749
329.2,0.238654
329.6,0.256435
330,0.258082
330.4,0.222259
330.8,0.19019
331.2,0.203409
331.6,0.221728
332,0.20467
332.4,0.19044
332.8,0.182219
333.2,0.181899
333.6,0.180178
334,0.183311
334.4,0.172171
334.8,0.172257
335.2,0.154918
335.6,0.140867
336,0.139392
336.4,0.156744
336.8,0.20195
337.2,0.269089
337.6,0.345018
338,0.401559
338.4,0.450039
338.8,0.456633
339.2,0.356314
339.6,0.280447
340,0.257563
340.4,0.192828
340.8,0.164618
341.2,0.175012
341.6,0.155437
342,0.126192
342.4,0.118057
342.8,0.117495
343.2,0.118081
343.6,0.117928
344,0.119037
344.4,0.118955
344.8,0.118791
345.2,0.118888
345.6,0.119115
346,0.118705
346.4,0.118892
346.8,0.118459
347.2,0.118748
347.6,0.118553
348,0.119786
348.4,0.119708
348.8,0.119438
349.2,0.119454
349.6,0.119825
350,0.119559
350.4,0.126922
350.8,0.151636
351.2,0.180564
351.6,0.174977
352,0.180443
352.4,0.18207
352.8,0.231701
353.2,0.303787
353.6,0.370899
354,0.398243
354.4,0.385277
354.8,0.369658
355.2,0.336411
355.6,0.31186
356,0.328736
356.4,0.334206
356.8,0.338857
357.2,0.355693
357.6,0.361694
358,0.315407
358.4,0.290385
358.8,0.287462
359.2,0.301852
359.6,0.315189
360,0.31801
360.4,0.314564
360.8,0.304825
361.2,0.31703
361.6,0.337406
362,0.342817
362.4,0.354827
362.8,0.37235
363.2,0.392199
363.6,0.404622
364,0.406152
364.4,0.410607
364.8,0.415001
365.2,0.427253
365.6,0.446013
366,0.45734
366.4,0.49164
366.8,0.573469
367.2,0.617794
367.6,0.634665
368,0.645333
368.4,0.651295
368.8,0.664897
369.2,0.669481
369.6,0.684753
370,0.67931
370.4,0.673555
370.8,0.666231
371.2,0.657881
371.6,0.659274
372,0.656964
372.4,0.677062
372.8,0.686306
373.2,0.699069
373.6,0.69727
374,0.695807
374.4,0.693364
374.8,0.693029
375.2,0.691484
375.6,0.689318
376,0.689927
376.4,0.701972
376.8,0.697902
377.2,0.697898
377.6,0.696439
378,0.699853
378.4,0.697988
378.8,0.695604
379.2,0.693766
379.6,0.694546
380,0.694898
380.4,0.693626
380.8,0.684464
381.2,0.691218
381.6,0.69153
382,0.691273
