time,Qdensity
0,0.17882
0.6,0.199387
1.2,0.194267
1.8,0.202434
2.4,0.210421
3,0.20744
3.6,0.210331
4.2,0.210811
4.8,0.201103
5.4,0.208131
6,0.262787
6.6,0.28113
7.2,0.25315
7.8,0.267551
8.4,0.275207
9,0.269034
9.6,0.257547
10.2,0.244367
10.8,0.237168
11.4,0.239333
12,0.238249
12.6,0.240336
13.2,0.239372
13.8,0.238869
14.4,0.237894
15,0.237726
15.6,0.237359
16.2,0.233286
16.8,0.235381
17.4,0.236025
18,0.233535
18.6,0.24592
19.2,0.253501
19.8,0.245327
20.4,0.243485
21,0.239267
21.6,0.235869
22.2,0.235915
22.8,0.244496
23.4,0.252787
24,0.249408
24.6,0.245373
25.2,0.245346
25.8,0.256322
26.4,0.263431
27,0.274926
27.6,0.310389
28.2,0.345822
28.8,0.382194
29.4,0.399983
30,0.420175
30.6,0.434924
31.2,0.447558
31.8,0.44714
32.4,0.446169
33,0.44478
33.6,0.447175
34.2,0.452493
34.8,0.507899
35.4,0.516023
36,0.517759
36.6,0.522465
37.2,0.520529
37.8,0.517864
38.4,0.515824
39,0.520588
39.6,0.547432
40.2,0.568537
40.8,0.58983
41.4,0.597664
42,0.59944
42.6,0.608488
43.2,0.617505
43.8,0.621895
44.4,0.614879
45,0.608652
45.6,0.609939
46.2,0.607813
46.8,0.608371
47.4,0.62621
48,0.655212
48.6,0.656703
49.2,0.668638
49.8,0.687898
50.4,0.693559
51,0.695448
51.6,0.703743
52.2,0.704001
52.8,0.701187
53.4,0.691066
54,0.690083
54.6,0.711527
55.2,0.718398
55.8,0.719932
56.4,0.720821
57,0.719951
57.6,0.718636
58.2,0.71786
58.8,0.719791
59.4,0.720521
60,0.722058
60.6,0.721875
61.2,0.719916
61.8,0.719701
62.4,0.719366
63,0.717696
63.6,0.718605
64.2,0.717513
64.8,0.716127
65.4,0.714465
66,0.715171
66.6,0.716209
67.2,0.715304
67.8,0.713014
68.4,0.713349
69,0.714044
69.6,0.714313
70.2,0.715164
70.8,0.714559
71.4,0.714251
72,0.714988
72.6,0.712592
73.2,0.713665
73.8,0.712702
74.4,0.713946
75,0.713197
75.6,0.709284
76.2,0.706974
76.8,0.709518
77.4,0.696271
78,0.707091
78.6,0.710411
79.2,0.713139
79.8,0.714512
80.4,0.714493
81,0.713669
81.6,0.711999
82.2,0.710544
82.8,0.70855
83.4,0.712288
84,0.711586
84.6,0.711976
85.2,0.71084
85.8,0.708187
86.4,0.70706
87,0.706545
87.6,0.705358
88.2,0.707044
88.8,0.705873
89.4,0.705901
90,0.705475
90.6,0.705987
91.2,0.705132
91.8,0.703068
92.4,0.702299
93,0.703645
93.6,0.70592
94.2,0.709662
94.8,0.712553
95.4,0.714079
96,0.709619
96.6,0.713716
97.2,0.714274
97.8,0.713607
98.4,0.728098
99,0.736842
99.6,0.742426
100.2,0.74289
100.8,0.74335
101.4,0.742433
102,0.745016
102.6,0.755715
103.2,0.759461
103.8,0.76227
104.4,0.754923
105,0.765669
105.6,0.781885
106.2,0.784628
106.8,0.745598
107.4,0.747666
108,0.727123
108.6,0.725656
109.2,0.71468
109.8,0.703431
110.4,0.685194
111,0.707953
111.6,0.718308
112.2,0.718496
112.8,0.72578
113.4,0.725437
114,0.725987
114.6,0.729206
115.2,0.749242
115.8,0.660035
116.4,0.549789
117,0.485448
117.6,0.447078
118.2,0.47725
118.8,0.480957
119.4,0.406354
120,0.390408
120.6,0.410604
121.2,0.397985
121.8,0.376447
122.4,0.349962
123,0.332716
123.6,0.310081
124.2,0.30664
124.8,0.27539
125.4,0.327772
126,0.35718
126.6,0.406304
127.2,0.540487
127.8,0.579377
128.4,0.475709
129,0.367414
129.6,0.32906
130.2,0.283646
130.8,0.247906
131.4,0.214721
132,0.155819
132.6,0.143013
133.2,0.141394
133.8,0.231947
134.4,0.388582
135,0.474905
135.6,0.532918
136.2,0.401427
136.8,0.325076
137.4,0.250676
138,0.216882
138.6,0.185609
139.2,0.144242
139.8,0.150399
140.4,0.205864
141,0.342037
141.6,0.539102
142.2,0.692841
142.8,0.729983
143.4,0.654924
144,0.43181
144.6,0.426999
145.2,0.305344
145.8,0.230137
146.4,0.179878
147,0.15171
147.6,0.141925
148.2,0.13821
148.8,0.139228
149.4,0.142139
150,0.141199
150.6,0.143626
151.2,0.165187
151.8,0.212454
152.4,0.213667
153,0.201946
153.6,0.217702
154.2,0.227796
154.8,0.200659
155.4,0.177552
156,0.15308
156.6,0.155183
157.2,0.151679
157.8,0.144285
158.4,0.137691
159,0.163104
159.6,0.264469
160.2,0.233258
160.8,0.198618
161.4,0.181754
162,0.142007
162.6,0.164458
163.2,0.162678
163.8,0.152619
164.4,0.158531
165,0.14702
165.6,0.141195
166.2,0.143419
166.8,0.141265
167.4,0.171809
168,0.193483
168.6,0.199972
169.2,0.188231
169.8,0.173085
170.4,0.191115
171,0.147301
171.6,0.126376
172.2,0.125514
172.8,0.125229
173.4,0.124764
174,0.123235
174.6,0.123336
175.2,0.150684
175.8,0.167552
176.4,0.238756
177,0.301521
177.6,0.306347
178.2,0.299456
178.8,0.262042
179.4,0.248311
180,0.225985
180.6,0.18763
181.2,0.176311
181.8,0.177876
182.4,0.198154
183,0.196609
183.6,0.192551
184.2,0.198056
184.8,0.203398
185.4,0.201806
186,0.199578
186.6,0.191848
187.2,0.185758
187.8,0.18653
188.4,0.184997
189,0.184856
189.6,0.182445
190.2,0.19598
190.8,0.183947
191.4,0.18763
192,0.189991
192.6,0.196238
193.2,0.195153
193.8,0.195063
194.4,0.195048
195,0.196928
195.6,0.195208
196.2,0.213683
196.8,0.252537
197.4,0.337433
198,0.44835
198.6,0.537959
199.2,0.65595
199.8,0.719541
200.4,0.76641
201,0.782501
201.6,0.794452
202.2,0.802096
202.8,0.808136
203.4,0.807032
204,0.804621
204.6,0.794632
205.2,0.794788
205.8,0.798421
206.4,0.80027
207,0.794948
207.6,0.787519
208.2,0.787476
208.8,0.784358
209.4,0.78652
210,0.785123
210.6,0.7859
211.2,0.782497
211.8,0.779583
212.4,0.77506
213,0.771837
213.6,0.769656
214.2,0.767729
214.8,0.763312
215.4,0.760241
216,0.760784
216.6,0.758193
217.2,0.755099
217.8,0.759266
218.4,0.759477
219,0.767795
219.6,0.769293
